ЧЛВК_ИД,ТИП_ВОИНА,ПРЕДВОДИТЕЛЬ_ИД,ЗДОРОВЬЕ,БРОНЯ,ОРУЖИЕ
48014,Minotaur,67499,6,70,88
48016,Gog,92207,45,55,60
48020,Marksman,48475,36,99,38
48028,Wraith,1305,30,13,11
48034,Skeleton,5543,69,47,55
48036,WolfRaider,82757,85,26,10
48040,OgreMage,7378,45,68,23
48053,MedusaQueen,89288,55,23,58
48054,Peasant,10528,83,62,92
48057,Pikeman,18505,39,48,63
48060,Naga,83661,47,22,33
48062,Gremlin,30370,39,93,63
48072,CentaurCaptain,40716,63,61,72
48081,Behemoth,48653,50,42,14
48083,Demon,12226,41,57,6
48086,Minotaur,37983,9,53,15
48088,StoneGargoyle,60312,78,66,69
48089,Nomad,98872,58,97,43
48096,RedDragon,43600,2,95,70
48105,Angel,7,78,49,79
48111,Zealot,93319,3,91,94
48113,Basilisk,51189,24,35,47
48118,Cavalier,45145,88,74,73
48119,Lich,63238,37,98,54
48122,Nomad,72276,45,47,6
48127,Genie,9829,92,49,45
48128,Dwarf,53420,71,71,45
48132,PowerLich,91298,62,69,61
48134,MightyGorgon,68908,84,26,98
48147,GoldGolem,25194,10,90,4
48149,ArchMage,71270,47,22,4
48150,Cyclops,43146,87,16,27
48157,NagaQueen,44839,52,57,24
48158,StormElemental,97438,42,98,80
48159,Goblin,28223,24,75,51
48160,IceElemental,82175,66,70,11
48165,Devil,52608,46,4,14
48166,HarpyHag,33404,13,69,28
48175,Peasant,41325,59,86,72
48188,Monk,35842,35,33,39
48193,VampireLord,32804,40,7,31
48198,Lizardman,13221,77,30,73
48199,WyvernMonarch,75136,20,38,38
48200,GnollMarauder,32011,53,80,37
48207,WyvernMonarch,30974,27,56,28
48232,Vampire,12340,34,92,96
48238,Efreet,80950,20,19,1
48244,Hydra,8128,7,28,6
48247,Ogre,66719,88,6,74
48249,StoneGargoyle,9943,32,5,44
48258,MasterGremlin,58652,58,4,40
48264,WarUnicorn,89578,44,24,92
48268,BlackKnight,75854,4,20,99
48269,Rogue,19461,83,15,1
48276,OgreMage,78132,41,54,63
48301,Giant,14528,65,81,18
48307,Swordsman,69631,78,1,38
48309,BattleDwarf,14300,84,91,69
48319,Demon,99637,76,59,9
48326,RustDragon,2042,100,69,34
48336,Ogre,12317,13,28,63
48337,Swordsman,90478,88,23,71
48339,Crusader,19564,14,11,42
48354,Gorgon,86130,18,87,52
48369,GrandElf,99708,62,94,83
48370,GhostDragon,52149,89,39,29
48372,Beholder,64701,54,2,83
48375,WaterElemental,32632,63,66,57
48379,FaerieDragon,87905,35,1,45
48385,Crusader,15122,57,39,47
48393,Cyclops,37468,59,93,24
48395,Thunderbird,87756,46,48,7
48397,Harpy,34937,61,19,5
48399,Monk,65746,64,47,96
48402,Giant,59852,82,84,37
48405,HellHound,8763,20,69,23
48409,Rogue,45650,27,19,87
48414,Peasant,95741,11,12,70
48415,CyclopsKing,57707,62,68,9
48417,Pixie,37541,39,87,19
48419,Monk,55104,16,33,38
48422,Hydra,89146,30,73,75
48428,PsychicElemental,16331,56,44,41
48430,ArchMage,51415,11,58,17
48434,EvilEye,91188,2,8,85
48437,StoneGargoyle,33486,67,19,75
48459,WarUnicorn,79380,16,13,29
48460,Thunderbird,9943,7,91,4
48461,MasterGremlin,15006,37,29,51
48463,MagmaElemental,67054,13,44,50
48464,SilverPegasus,65299,12,79,2
48467,GreenDragon,26309,48,66,14
48472,RoyalGriffin,78397,89,44,79
48474,Demon,44195,11,11,62
48483,Behemoth,21529,49,41,71
48498,RedDragon,51903,93,2,32
48503,VampireLord,74191,52,1,78
48506,FireElemental,26308,50,43,48
48510,GoldGolem,9767,79,47,58
48528,Lizardman,73506,14,62,31
48534,Skeleton,44796,97,89,7
48537,Genie,40749,44,20,34
48538,Minotaur,92808,18,85,6
48545,BattleDwarf,48565,77,44,75
48549,Giant,15055,47,12,31
48571,ObsidianGargoyle,57062,91,65,64
48573,OgreMage,88133,67,7,6
48584,MasterGenie,47029,9,39,90
48588,WaterElemental,67878,12,58,70
48589,HellHound,15471,50,1,30
48596,PowerLich,12914,53,28,73
48600,Gog,56801,69,42,26
48607,Manticore,62590,62,60,74
48609,FireElemental,16786,64,46,4
48618,Orc,18687,27,95,9
48625,Firebird,86992,33,2,32
48643,MightyGorgon,61674,59,29,14
48644,Crusader,89918,51,9,65
48647,StoneGargoyle,31916,48,46,7
48655,Troglodyte,23898,95,34,24
48657,Naga,9231,17,91,51
48659,Crusader,20420,33,88,9
48661,BlackDragon,82547,97,26,56
48663,Naga,55920,100,5,90
48677,RedDragon,47854,49,81,95
48678,BattleDwarf,56654,35,96,67
48683,Champion,13123,75,7,66
48688,ObsidianGargoyle,32189,61,37,8
48691,FireElemental,27695,36,86,46
48692,PowerLich,80017,78,99,49
48696,Basilisk,5795,69,47,62
48702,Angel,92364,16,37,53
48715,Gnoll,7460,98,11,57
48722,Rogue,44269,86,29,52
48727,CentaurCaptain,57346,13,38,74
48728,Titan,77353,25,23,98
48736,BlackKnight,71636,70,47,90
48740,Halfling,23487,65,95,66
48753,BlackDragon,62963,3,95,75
48754,StoneGargoyle,5263,7,35,13
48774,HarpyHag,56539,44,24,61
48796,RustDragon,62123,23,30,93
48798,PsychicElemental,74561,63,72,20
48801,EfreetSultan,13067,71,88,24
48803,Monk,87104,18,84,47
48805,AncientBehemoth,98331,88,60,91
48818,ArchDevil,18244,76,73,7
48819,DragonFly,36977,77,67,90
48842,SerpentFly,22012,87,53,81
48848,Beholder,92724,10,31,57
48867,Rogue,21773,32,95,71
48876,Cavalier,22208,73,27,52
48879,RoyalGriffin,26859,13,18,38
48880,WyvernMonarch,94918,20,73,91
48894,Dwarf,71764,51,61,73
48898,GreenDragon,62531,21,47,65
48905,LizardWarrior,35189,69,66,30
48908,Scorpicore,31052,35,84,63
48916,RedDragon,78317,78,7,9
48929,RustDragon,97543,68,78,44
48938,EfreetSultan,2058,77,41,8
48948,GreaterBasilisk,97062,48,73,62
48949,BlackKnight,84487,67,79,97
48950,Marksman,96215,35,59,19
48957,PitFiend,50997,26,15,54
48959,EnergyElemental,80117,8,95,9
48968,EnergyElemental,39019,48,98,66
48972,HarpyHag,75348,49,48,13
48977,Cyclops,12935,40,37,36
48982,Thunderbird,48622,70,47,88
48986,RedDragon,78090,6,73,72
48995,DendroidSoldier,73290,34,51,83
48997,SkeletonWarrior,7260,48,72,56
49000,BlackDragon,36802,31,75,86
49003,Ogre,41321,66,46,91
49014,GrandElf,63142,45,45,90
49017,Zealot,98416,67,71,57
49021,Ogre,51672,45,7,32
49025,Medusa,19551,56,97,27
49035,Goblin,21432,77,24,65
49047,GoldDragon,35130,38,59,92
49048,MagmaElemental,51541,84,1,81
49050,VampireLord,74906,25,81,66
49051,Magog,72400,65,88,93
49067,MightyGorgon,25363,22,15,74
49068,Minotaur,49450,47,93,31
49073,GoldGolem,9065,70,90,91
49075,Halfling,27572,22,65,15
49085,Goblin,33148,60,29,30
49092,Griffin,13337,31,87,63
49094,Imp,98728,3,15,69
49097,WolfRaider,3872,86,23,76
49100,DiamondGolem,58234,61,76,27
49101,Swordsman,27542,52,79,37
49103,StoneGolem,48050,87,25,62
49111,WaterElemental,89385,82,30,62
49119,StoneGargoyle,3756,95,6,94
49124,Phoenix,72091,26,33,71
49126,EvilEye,25385,50,11,49
49132,OrcChieftain,73020,70,100,33
49135,VampireLord,97739,80,11,69
49138,Efreet,32789,100,69,72
49142,Monk,37231,53,7,55
49150,MasterGenie,81112,71,73,69
49153,Genie,83579,48,9,15
49154,Cerberus,8656,64,42,86
49155,Efreet,6022,66,13,95
49160,ArchDevil,55254,27,98,27
49167,Monk,35928,76,3,69
49171,Marksman,17462,10,48,25
49177,SilverPegasus,78932,4,96,55
49179,Harpy,98118,7,85,53
49181,CrystalDragon,42401,100,82,56
49193,Unicorn,62424,51,43,32
49195,BlackDragon,6625,83,46,43
49201,Basilisk,97101,32,24,85
49203,WyvernMonarch,88926,50,18,78
49218,Halfling,22454,19,18,25
49224,DragonFly,28133,19,9,45
49226,Unicorn,2571,79,33,75
49227,Cyclops,28263,19,73,92
49239,Mage,1872,24,31,38
49243,Basilisk,77030,92,69,24
49246,Goblin,22711,78,64,53
49249,SilverPegasus,70542,45,1,62
49251,Imp,81082,19,13,85
49252,Centaur,49898,26,72,43
49257,MinotaurKing,46964,1,71,60
49287,WyvernMonarch,33968,26,28,14
49299,BattleDwarf,29400,29,14,68
49301,Pikeman,62617,64,14,89
49303,Magog,72531,74,93,17
49324,InfernalTroglodyte,59300,1,4,86
49326,CentaurCaptain,54365,12,91,16
49332,Familiar,17206,44,74,65
49347,GnollMarauder,12289,39,63,7
49351,GreenDragon,58678,69,26,10
49352,Marksman,88629,94,57,19
49356,Cavalier,63092,100,53,79
49357,AzureDragon,41600,61,59,34
49358,Gnoll,78691,9,11,70
49359,Wight,46936,9,35,58
49368,LizardWarrior,51438,81,93,54
49375,Orc,46328,74,60,40
49377,MinotaurKing,87366,12,70,64
49381,Efreet,16339,26,82,32
49384,SerpentFly,34175,89,76,32
49386,Harpy,61427,29,15,46
49387,MasterGremlin,4181,83,30,58
49392,HellHound,6573,84,64,36
49398,VampireLord,45737,83,28,65
49400,Roc,88893,90,73,39
49402,Lich,60882,43,99,80
49405,Hobgoblin,22888,75,31,37
49408,WolfRaider,51572,13,92,16
49412,Harpy,62515,10,89,40
49415,GoldGolem,14122,42,98,35
49420,MinotaurKing,89922,73,73,3
49422,HellHound,93497,3,28,89
49425,Monk,26211,48,61,64
49427,Zealot,3884,50,86,15
49442,Wight,16148,38,7,48
49449,Basilisk,9645,9,9,76
49453,GreenDragon,59855,41,16,4
49454,Familiar,72091,100,35,70
49462,WyvernMonarch,48651,64,12,18
49468,MasterGenie,48906,47,60,13
49472,Nomad,20054,23,39,18
49473,StoneGargoyle,34888,33,75,2
49482,Giant,31671,26,98,32
49490,Naga,91895,5,64,23
49491,Champion,43452,58,60,28
49493,RustDragon,72573,24,40,7
49510,PowerLich,80915,28,32,7
49511,Mummy,1386,28,25,9
49514,IceElemental,91545,68,63,63
49517,Devil,32877,9,77,34
49518,Imp,11964,77,19,50
49540,Mummy,99444,69,20,92
49541,Swordsman,76128,62,76,93
49551,Roc,33750,66,58,7
49556,CrystalDragon,82944,43,25,24
49558,Pixie,45612,31,53,32
49572,GreenDragon,53584,41,55,91
49575,Pixie,39170,5,87,60
49579,Unicorn,25082,86,2,3
49585,Pegasus,34854,75,3,59
49587,MasterGenie,73721,39,65,34
49598,Giant,51539,37,87,80
49599,MagmaElemental,67896,61,10,11
49607,Gog,85614,4,64,90
49612,MinotaurKing,62016,64,72,30
49624,Nomad,46285,26,19,10
49652,OrcChieftain,98781,4,61,43
49654,Cyclops,42914,52,47,14
49658,Boar,91586,2,64,26
49676,WolfRider,24945,65,21,99
49677,Genie,27625,91,40,25
49679,WyvernMonarch,3023,64,44,64
49685,Angel,99856,59,75,91
49704,Hydra,54154,83,98,24
49705,Zealot,49277,38,22,98
49706,Angel,72869,36,10,43
49712,Gorgon,6012,71,78,35
49715,Wight,5771,82,82,93
49751,StoneGolem,80205,52,24,99
49757,WalkingDead,85313,71,82,25
49762,Manticore,60960,88,74,5
49763,GrandElf,65648,99,48,71
49765,RustDragon,53591,82,48,17
49768,MightyGorgon,77185,26,72,45
49772,GreenDragon,66679,87,34,90
49774,IceElemental,14686,14,7,44
49780,StormElemental,39357,24,100,71
49782,HornedDemon,53591,37,33,28
49791,DragonFly,71590,4,11,20
49793,MinotaurKing,32980,36,72,91
49795,Dwarf,42147,33,46,27
49800,GreenDragon,58667,13,82,27
49803,BlackKnight,89768,42,58,86
49817,Dwarf,28127,12,82,68
49841,BattleDwarf,14580,66,41,3
49846,Halberdier,53707,84,69,47
49849,DendroidSoldier,33760,80,78,74
49855,Roc,66765,18,86,33
49861,WarUnicorn,3858,25,69,18
49871,Orc,87882,12,26,4
49874,AzureDragon,23699,4,91,49
49890,Basilisk,43408,40,43,97
49891,GoldGolem,12112,6,95,22
49905,HornedDemon,72887,77,88,40
49912,HarpyHag,47566,76,12,11
49915,Zombie,51950,68,76,32
49916,HellHound,20688,23,88,94
49921,Lich,97438,51,91,31
49929,ChaosHydra,97550,89,9,83
49932,GoldDragon,8680,17,88,40
49933,StoneGolem,90832,86,14,87
49939,Marksman,12686,45,94,1
49945,StoneGargoyle,9951,68,88,94
49948,FireElemental,93492,84,8,37
49951,Dwarf,90060,23,78,3
49952,Manticore,65374,49,30,82
49962,StoneGargoyle,35082,58,92,32
49968,AzureDragon,20869,57,53,72
49977,PowerLich,64221,16,88,41
49983,Wight,94841,2,66,49
49989,Basilisk,32347,34,47,60
50002,Crusader,97473,50,95,87
50012,PowerLich,72802,4,85,76
50013,ArchDevil,41555,19,62,79
50019,Marksman,22427,91,52,18
50024,EnergyElemental,42948,31,53,75
50031,DreadKnight,73274,27,16,24
50032,EfreetSultan,39216,27,4,78
50042,DendroidSoldier,29513,82,60,34
50045,Giant,70207,41,57,9
50059,EarthElemental,89949,73,57,7
50064,CrystalDragon,15471,97,55,68
50073,WyvernMonarch,42212,31,68,57
50079,Skeleton,48225,78,36,97
50083,Lich,65319,19,21,60
50085,CentaurCaptain,79101,81,90,34
50106,Boar,75740,81,32,63
50107,IceElemental,67890,61,58,91
50109,Behemoth,41083,9,3,86
50114,ArchDevil,72968,70,36,57
50131,Naga,55095,39,66,43
50138,RoyalGriffin,65391,58,24,75
50141,Gremlin,73100,91,90,62
50145,ChaosHydra,96638,14,69,20
50151,IceElemental,51312,35,27,64
50152,DendroidSoldier,66885,61,20,18
50160,Lich,47907,66,74,47
50165,HellHound,64783,50,78,96
50173,Nomad,11633,18,30,42
50188,Zealot,9515,58,92,16
50194,EnergyElemental,14245,26,20,99
50207,EarthElemental,59134,42,89,37
50212,Centaur,20420,17,9,89
50219,PitLord,46685,34,43,17
50225,LizardWarrior,20884,59,76,94
50240,MedusaQueen,33291,53,49,98
50243,Zombie,14199,73,54,52
50247,SkeletonWarrior,53746,61,80,86
50250,DendroidGuard,65748,76,41,37
50254,WaterElemental,70567,82,92,15
50257,IceElemental,85438,47,4,48
50264,WarUnicorn,62120,3,16,77
50277,DendroidSoldier,53268,20,33,47
50281,CrystalDragon,51165,94,74,75
50284,Roc,95419,63,66,15
50288,Angel,67179,51,89,67
50291,Enchanter,43186,51,97,13
50294,Boar,79812,72,58,64
50296,Familiar,31934,59,31,47
50302,DiamondGolem,19819,31,11,76
50304,Lizardman,64063,92,41,98
50309,Zombie,27705,57,12,32
50319,InfernalTroglodyte,90368,88,75,65
50332,InfernalTroglodyte,78767,45,5,5
50342,Scorpicore,91593,39,57,61
50344,Wight,80909,60,84,77
50357,Gremlin,67282,3,43,17
50360,Mummy,66767,38,73,40
50365,DendroidGuard,87443,61,33,77
50374,MedusaQueen,8377,55,89,1
50383,MinotaurKing,94441,17,12,33
50384,Sharpshooter,67870,65,10,57
50390,OrcChieftain,78265,50,78,84
50392,WaterElemental,85687,67,96,25
50405,Dwarf,69815,24,95,61
50406,SerpentFly,41151,39,58,10
50409,EfreetSultan,75791,40,48,83
50419,HarpyHag,44162,63,88,78
50426,ChaosHydra,44627,5,76,64
50427,NagaQueen,77847,55,16,34
50429,BattleDwarf,5693,26,17,42
50449,Beholder,95668,98,70,38
50455,SkeletonWarrior,42543,70,2,18
50456,Troll,21328,40,2,98
50462,PitLord,66558,88,67,96
50463,Gorgon,37985,64,48,5
50466,PsychicElemental,16816,51,64,21
50468,Magog,63727,32,69,43
50474,DragonFly,15994,93,20,7
50475,MagicElemental,71718,10,73,15
50480,GrandElf,64605,75,11,59
50491,Devil,20975,42,26,4
50492,CrystalDragon,8965,7,25,8
50505,Mummy,9087,28,59,47
50506,BlackDragon,40203,58,5,15
50514,DendroidGuard,44028,46,66,12
50526,Pixie,23855,42,66,66
50537,Swordsman,22890,70,65,40
50540,OgreMage,17147,100,44,51
50550,AncientBehemoth,63335,24,58,14
50552,Gnoll,30999,2,36,49
50558,Firebird,39350,93,33,83
50559,DiamondGolem,61626,65,57,63
50560,Crusader,3942,4,60,34
50579,DreadKnight,42807,23,8,42
50582,Rogue,6687,87,37,41
50593,Halberdier,43372,3,80,60
50595,Hydra,95843,94,70,26
50598,HellHound,46249,67,78,44
50600,EnergyElemental,2618,83,23,98
50610,Zealot,26475,90,36,3
50613,StoneGolem,31709,22,39,59
50615,Basilisk,52984,12,16,55
50618,GreaterBasilisk,98132,33,34,8
50620,GoldGolem,64,43,44,31
50643,Lich,25840,91,22,16
50645,WarUnicorn,75569,85,37,56
50648,Zombie,47435,75,78,25
50661,Zombie,42904,60,100,24
50664,RedDragon,90054,46,90,37
50672,Sprite,39,51,31,41
50681,Griffin,60308,94,46,3
50685,IronGolem,84107,17,100,84
50690,Nomad,54365,27,71,15
50692,IronGolem,64015,56,36,21
50699,Devil,54556,76,10,6
50700,Peasant,18561,96,52,100
50705,GreaterBasilisk,45894,12,63,66
50711,ChaosHydra,90855,18,43,13
50715,Halfling,4840,98,63,51
50718,Gorgon,37631,20,47,9
50719,Dwarf,41083,45,40,2
50722,MightyGorgon,73857,62,75,51
50724,SilverPegasus,16604,80,52,54
50732,EarthElemental,85444,50,12,99
50736,Crusader,90107,38,74,32
50741,Boar,37314,58,54,58
50742,Skeleton,91473,33,17,89
50743,MasterGenie,90589,69,58,55
50749,Dwarf,99613,15,16,49
50756,GoldGolem,3865,32,24,85
50757,ArchMage,92807,43,66,34
50764,AzureDragon,70698,92,2,21
50767,AncientBehemoth,72298,85,46,39
50774,Basilisk,65038,79,17,47
50782,RustDragon,83640,94,23,90
50783,Basilisk,3327,79,4,43
50793,Unicorn,27061,64,78,34
50805,Orc,90054,30,8,80
50811,IronGolem,41939,78,81,14
50819,GnollMarauder,73648,80,81,32
50823,SilverPegasus,95031,16,48,55
50833,Ogre,61106,48,79,73
50834,WaterElemental,21362,47,35,76
50858,InfernalTroglodyte,50817,35,50,72
50870,LizardWarrior,17075,16,83,70
50871,Pegasus,34026,8,9,20
50876,GoldDragon,27070,72,50,58
50877,DragonFly,95940,95,84,48
50878,CyclopsKing,10616,6,27,64
50890,Roc,21448,52,2,1
50904,AirElemental,36230,63,16,91
50917,Marksman,96892,64,89,80
50919,Firebird,37683,14,55,87
50947,AirElemental,18096,1,54,68
50948,Hobgoblin,77709,11,56,51
50949,Pikeman,5052,44,3,40
50950,Giant,3756,15,95,86
50982,Goblin,57197,64,93,83
50987,WolfRaider,46245,71,10,50
50992,Minotaur,14580,19,44,44
50993,Cerberus,45552,100,43,69
51007,Minotaur,53114,3,15,36
51010,WolfRider,98364,26,24,78
51022,Roc,30797,80,91,17
51026,WaterElemental,46535,40,43,72
51033,Efreet,10337,56,97,24
51048,Giant,56968,98,44,81
51054,BoneDragon,29070,80,14,36
51059,Magog,82054,90,46,44
51071,GoldGolem,45145,58,76,48
51081,Cavalier,91834,19,6,54
51092,MagmaElemental,99920,16,44,98
51093,WoodElf,10558,52,67,39
51095,Familiar,48994,63,38,30
51101,Hobgoblin,48050,66,78,32
51103,Skeleton,58544,94,63,98
51107,AzureDragon,83084,61,44,69
51120,Harpy,16958,12,33,98
51123,Marksman,42885,21,58,96
51141,GrandElf,90715,53,99,36
51142,BlackDragon,45171,59,2,63
51144,Boar,33275,96,19,38
51145,SkeletonWarrior,59795,92,41,16
51155,Scorpicore,37468,99,91,86
51162,Ogre,42129,95,90,17
51169,Genie,44993,37,94,44
51175,ArchDevil,87439,33,74,45
51177,WolfRider,24559,100,44,1
51180,FaerieDragon,18025,9,21,60
51197,StormElemental,39637,100,28,94
51199,Zealot,12123,95,58,95
51200,WolfRider,89695,9,10,51
51205,Behemoth,24953,21,14,81
51207,DendroidGuard,37687,55,43,1
51213,BlackKnight,26199,99,80,71
51215,Gorgon,78298,45,34,65
51219,WarUnicorn,93264,20,19,37
51222,DreadKnight,88950,55,26,89
51226,Dwarf,98760,28,46,8
51229,Beholder,82887,59,41,94
51234,DendroidSoldier,70800,45,15,61
51237,Cavalier,30220,48,8,74
51244,WarUnicorn,81692,94,46,13
51247,AzureDragon,88945,20,8,16
51253,GnollMarauder,25549,81,98,71
51255,Pegasus,80949,8,64,20
51262,Beholder,30797,23,67,91
51270,SerpentFly,97297,14,30,64
51295,Skeleton,1444,33,7,64
51296,Naga,8712,83,50,29
51301,PitLord,57122,85,46,45
51306,Angel,50580,91,82,20
51308,Thunderbird,57947,40,57,76
51310,Demon,62196,40,92,32
51313,Naga,73548,74,73,48
51318,VampireLord,73751,90,32,46
51330,InfernalTroglodyte,19353,49,58,9
51335,GhostDragon,42424,63,75,20
51337,Familiar,32611,81,49,34
51339,MedusaQueen,26928,61,88,9
51341,CrystalDragon,38037,45,16,33
51347,BlackKnight,77553,28,37,3
51348,PowerLich,76142,89,6,51
51365,Peasant,56694,5,23,71
51378,WyvernMonarch,9200,91,86,84
51388,StoneGolem,14959,86,23,66
51396,Minotaur,12887,64,69,55
51418,HellHound,28582,47,4,39
51425,Efreet,73857,100,46,42
51428,BattleDwarf,97923,22,6,86
51431,Devil,88017,41,62,6
51442,SerpentFly,5466,33,13,50
51443,Wight,20958,38,43,24
51444,OgreMage,67916,36,30,54
51452,Cavalier,23719,74,20,90
51454,Troglodyte,2989,96,53,27
51461,Champion,41851,76,19,43
51469,CyclopsKing,74112,20,76,35
51476,PowerLich,85703,86,49,54
51477,AzureDragon,21842,99,35,71
51480,NagaQueen,1153,84,70,6
51485,Harpy,51520,74,61,89
51489,WyvernMonarch,23691,82,54,63
51500,AncientBehemoth,27906,8,84,75
51501,OgreMage,18228,12,94,51
51514,GreenDragon,17420,8,86,10
51519,Naga,88830,54,55,62
51536,Mage,8005,49,83,90
51540,Naga,8387,89,8,85
51544,ChaosHydra,25479,85,74,27
51549,GoldGolem,40658,55,38,1
51552,Roc,17555,88,89,78
51563,Medusa,61042,3,29,10
51567,HellHound,87230,86,10,30
51573,Imp,35086,50,35,84
51574,InfernalTroglodyte,41120,72,14,67
51588,Archangel,20352,72,61,18
51594,Beholder,4047,87,8,55
51596,WaterElemental,1285,42,19,59
51598,WolfRaider,73582,49,40,15
51599,CrystalDragon,68129,96,23,75
51600,Pegasus,61280,4,48,100
51601,WarUnicorn,69023,74,72,67
51602,AzureDragon,18799,41,64,75
51608,Giant,69670,52,37,3
51610,Halfling,6625,93,83,48
51612,CentaurCaptain,62925,39,60,6
51622,AzureDragon,5192,80,20,63
51626,EarthElemental,24549,12,35,45
51631,Troll,33123,73,65,63
51633,Monk,83605,91,49,86
51638,MasterGremlin,78606,4,90,11
51648,StoneGolem,80874,98,51,47
51653,MagmaElemental,90734,22,27,11
51656,EarthElemental,9666,78,28,23
51659,Harpy,88074,24,49,42
51666,Magog,59531,59,46,54
51676,Roc,46619,99,68,69
51690,Pegasus,98839,48,8,69
51695,OgreMage,30178,83,12,98
51697,WaterElemental,14154,43,2,74
51703,HarpyHag,18813,12,28,25
51706,SkeletonWarrior,62906,1,12,41
51709,Firebird,89787,40,56,33
51710,Rogue,80251,3,63,55
51722,Magog,42619,38,78,63
51727,InfernalTroglodyte,73000,23,11,25
51736,WaterElemental,30773,78,90,86
51743,Devil,17206,91,22,90
51745,BlackDragon,60133,29,61,96
51748,MasterGremlin,3419,88,60,12
51749,RustDragon,65293,72,61,91
51753,BattleDwarf,83568,39,55,85
51754,Monk,81068,33,72,28
51755,WaterElemental,28674,39,35,59
51757,PitLord,76930,70,26,35
51762,Swordsman,3496,88,63,13
51763,WyvernMonarch,91799,28,39,19
51766,Archer,96302,38,12,75
51773,Wight,72074,27,40,46
51776,MedusaQueen,45633,85,56,45
51778,Crusader,70005,2,56,68
51782,Ogre,48865,2,62,62
51785,EfreetSultan,62750,66,88,50
51792,CyclopsKing,38211,72,88,2
51803,GrandElf,67192,14,75,1
51814,EfreetSultan,84753,4,8,97
51815,AzureDragon,67574,79,90,18
51818,StormElemental,27904,49,100,34
51821,PitFiend,43146,96,77,61
51822,Wyvern,15383,60,35,97
51826,ArchDevil,75847,17,36,57
51829,Phoenix,78692,41,95,9
51830,NagaQueen,99715,48,14,48
51831,Thunderbird,26676,24,62,25
51837,Gremlin,57529,5,66,11
51842,Gog,87366,78,91,4
51846,PsychicElemental,47033,36,70,86
51848,HornedDemon,7115,81,30,25
51849,LizardWarrior,37206,69,48,99
51854,VampireLord,46120,30,45,30
51855,Hobgoblin,40704,6,45,36
51856,HarpyHag,63902,10,34,5
51867,Troglodyte,32083,77,34,91
51868,Champion,21630,15,13,72
51874,Giant,92398,44,32,86
51885,Scorpicore,54792,92,69,21
51886,StoneGolem,12068,7,42,59
51887,MasterGremlin,26356,39,57,91
51892,CentaurCaptain,47163,15,58,25
51901,Cyclops,54010,89,86,96
51906,Giant,28381,97,50,13
51907,PitLord,32468,24,62,2
51910,ArchMage,98052,8,33,29
51917,Unicorn,57771,87,29,74
51918,Harpy,93766,21,49,30
51922,Skeleton,6138,94,91,33
51934,Ogre,92404,13,8,86
51937,GhostDragon,91258,25,36,45
51946,Manticore,19573,14,31,41
51952,Nomad,38511,92,27,61
51957,WoodElf,29448,64,43,35
51958,Dwarf,83201,75,12,73
51965,Dwarf,61311,78,82,23
51973,RedDragon,38333,74,21,57
51977,GhostDragon,85487,30,5,31
51989,IronGolem,47644,14,100,49
52000,Archer,24133,18,89,81
52012,Medusa,40455,72,80,44
52019,Minotaur,42802,51,47,76
52021,Harpy,86977,25,23,43
52025,DragonFly,93903,89,79,72
52026,DragonFly,85517,29,66,34
52030,Medusa,66786,49,68,42
52033,Demon,46194,15,64,87
52040,Halberdier,32032,4,83,45
52045,PitFiend,99879,17,92,91
52049,ArchDevil,81669,76,54,79
52050,Genie,6363,71,36,63
52061,SilverPegasus,88932,75,17,90
52063,WoodElf,19378,76,25,12
52071,Demon,12333,68,29,39
