ИД,Страна,Город,Широта,Долгота
10177,KR,Seoul, 36.6009, 126.665
10178,RU,Yakutsk, 65.93381, 111.4834
10179,IN,Kolkata, 25.6439, 77.9129
10180,CN,Shanghai, 40.85158, 122.74754
10181,US,New_York, 40.82232, -74.15987
10182,IN,Kolkata, 10.12268, 77.54372
10183,US,New_York, 37.60876, -77.37331
10184,BD,Dhaka, 23.9028, 89.11943
10185,US,Phoenix, 33.35283, -111.78903
10186,BR,Sao_Paulo, -19.7625, -44.31389
10187,RU,Irkutsk, 51.82721, 107.60627
10188,NL,Amsterdam, 51.44889, 5.51978
10189,DE,Berlin, 52.47774, 10.5511
10190,BR,Maceio, -10.91722, -37.65
10191,DE,Berlin, 49.13645, 8.91229
10192,BR,Sao_Paulo, -23.44361, -51.87389
10193,NL,Amsterdam, 52.09, 5.23333
10194,US,Los_Angeles, 44.99012, -123.02621
10195,AT,Vienna, 48.25, 16.4
10196,US,New_York, 41.55815, -73.0515
10197,ES,Madrid, 42.64685, -5.55835
10198,IE,Dublin, 53.53333, -7.35
10199,SV,El_Salvador, 13.73417, -89.71472
10200,UG,Kampala, 3.02013, 30.91105
10201,IT,Rome, 45.39402, 9.29109
10202,BD,Dhaka, 22.83957, 91.84128
10203,BR,Bahia, -12.91667, -39.25
10204,BG,Sofia, 42.7, 27.25
10205,DE,Berlin, 51.30001, 13.10984
10206,CO,Bogota, 4.73245, -74.26419
10207,DE,Berlin, 52.86147, 9.5926
10208,NZ,Auckland, -38.65333, 178.00417
10209,ES,Canary, 27.76056, -15.58602
10210,MG,Antananarivo, -21.15, 46.58333
10211,TR,Istanbul, 37.05944, 37.3825
10212,FR,Paris, 43.11667, 1.6
10213,BG,Sofia, 43.4125, 23.225
10214,AR,Argentina, -37.32167, -59.13316
10215,CU,Havana, 23.04419, -82.00919
10216,GB,London, 55.82885, -4.21376
10217,US,New_York, 35.05266, -78.87836
10218,MX,Mexico_City, 21.01858, -101.2591
10219,DE,Berlin, 51.20219, 7.36027
10220,LT,Vilnius, 55.25, 24.75
10221,CN,Shanghai, 23.02677, 113.13148
10222,MX,Mexico_City, 17.06542, -96.72365
10223,TR,Istanbul, 40.37528, 28.88222
10224,NO,Oslo, 68.79833, 16.54165
10225,US,Los_Angeles, 33.52253, -117.70755
10226,GB,London, 53.00974, -3.05814
10227,PK,Karachi, 30.76468, 74.12286
10228,IL,Jerusalem, 32.05971, 34.8732
10229,BY,Minsk, 53.5942, 25.8191
10230,US,Indiana, 41.75338, -86.11084
10231,FR,Paris, 43.61092, 3.87723
10232,BE,Brussels, 51.21187, 4.25633
10233,TH,Bangkok, 13.51825, 99.95469
10234,VE,Caracas, 8.35122, -62.64102
10235,IN,Kolkata, 11.12018, 76.11996
10236,US,New_York, 40.64621, -73.97069
10237,VE,Caracas, 9.91861, -68.30472
10238,TH,Bangkok, 13.51825, 99.95469
10239,RU,Moscow, 54.84444, 38.16694
10240,IN,Kolkata, 11.12018, 76.11996
10241,SY,Damascus, 34.5624, 38.28402
10242,BR,Porto_Velho, -8.76194, -63.90389
10243,IT,Rome, 40.87329, 14.43865
10244,ES,Madrid, 43.48961, -8.2194
10245,SV,El_Salvador, 13.73417, -89.71472
10246,BR,Belem, -0.71667, -48.52333
10247,TZ,Dar_es_Salaam, -5.41667, 38.01667
10248,DE,Berlin, 51.04962, 12.1369
10249,US,Los_Angeles, 33.93113, -117.54866
10250,IN,Kolkata, 33.37526, 74.3092
10251,KZ,Almaty, 47.46657, 84.87144
10252,US,New_York, 38.91817, -78.19444
10253,HK,Hong_Kong, 22.37066, 114.10479
10254,BR,Sao_Paulo, -17.74431, -48.62789
10255,NL,Amsterdam, 51.65333, 5.2875
10256,AU,Sydney, -33.88096, 151.07986
10257,TR,Istanbul, 37.58105, 29.26639
10258,US,Chicago, 38.06084, -97.92977
10259,US,New_York, 41.54566, -71.29144
10260,UA,Kiev, 46.75451, 33.34864
10261,UA,Kiev, 46.65581, 32.6178
10262,US,New_York, 40.2737, -76.88442
10263,FR,Paris, 49.28669, 1.00288
10264,GB,London, 53.46506, -1.47217
10265,IN,Kolkata, 25.75728, 75.37991
10266,BR,Sao_Paulo, -25.42944, -50.00639
10267,TZ,Dar_es_Salaam, -7.76667, 35.7
10268,UZ,Samarkand, 40.11583, 67.84222
10269,UG,Kampala, 2.41669, 30.98551
10270,PS,Hebron, 31.78336, 35.23388
10271,VE,Caracas, 8.35122, -62.64102
10272,JP,Tokyo, 34.25, 135.31667
10273,MY,Kuala_Lumpur, 4.02219, 101.02083
10274,CN,Shanghai, 36.81667, 117.81667
10275,CN,Shanghai, 37.30553, 120.82747
10276,CO,Bogota, 3.8801, -77.03116
10277,IN,Kolkata, 30.21121, 74.4818
10278,SO,Mogadishu, -0.35817, 42.54536
10279,RS,Belgrade, 44.22639, 22.53083
10280,ID,Makassar, -3.5403, 118.9707
10281,CN,Shanghai, 34.85, 117.33333
10282,IN,Kolkata, 10.58806, 77.24779
10283,GB,London, 51.40148, -1.32471
10284,US,Indiana, 41.75338, -86.11084
10285,MM,Yangon, 17.30858, 97.01124
10286,PE,Lima, -15.21194, -75.11028
10287,ES,Madrid, 43.31667, -2.68333
10288,JP,Tokyo, 35.82756, 137.95378
10289,RU,Moscow, 57.97472, 33.2525
10290,TR,Istanbul, 39.22493, 42.85693
10291,RU,Moscow, 60.02427, 30.28491
10292,US,New_York, 42.93369, -72.27814
10293,TD,Ndjamena, 12.18441, 18.69303
10294,TH,Bangkok, 13.8196, 100.04427
10295,GB,London, 50.7236, -3.52751
10296,RU,Moscow, 53.77166, 38.12408
10297,DE,Berlin, 50.82709, 6.9747
10298,US,Los_Angeles, 47.80527, -122.24064
10299,LY,Tripoli, 24.96334, 10.18003
10300,TH,Bangkok, 14.37395, 100.48528
10301,AR,Argentina, -54.8, -68.3
10302,NG,Lagos, 6.15038, 6.83042
10303,BG,Sofia, 42.7, 27.25
10304,RU,Moscow, 44.92934, 37.99117
10305,ES,Madrid, 43.48961, -8.2194
10306,IN,Kolkata, 14.62072, 74.83554
10307,AT,Vienna, 47.05, 15.46667
10308,US,Chicago, 33.44872, -86.78777
10309,PK,Karachi, 31.82539, 72.54064
10310,BR,Sao_Paulo, -22.53722, -42.98194
10311,FR,Paris, 43.67681, 4.63031
10312,TR,Istanbul, 37.05944, 37.3825
10313,IT,Rome, 37.31065, 13.57661
10314,BR,Sao_Paulo, -29.2975, -51.50361
10315,HK,Hong_Kong, 22.37066, 114.10479
10316,CZ,Prague, 50.23271, 12.87117
10317,CO,Bogota, 8.79577, -75.69947
10318,MX,Mexico_City, 20.22816, -103.5687
10319,BE,Brussels, 50.88506, 4.07601
10320,GE,Tbilisi, 41.82143, 41.77921
10321,CN,Shanghai, 37.30553, 120.82747
10322,US,New_York, 41.27621, -72.86843
10323,IN,Kolkata, 15.45144, 78.14797
10324,IN,Kolkata, 11.12018, 76.11996
10325,LK,Colombo, 6.84019, 79.87116
10326,DE,Berlin, 50.72043, 11.34046
10327,MA,Casablanca, 33.92866, -6.90656
10328,DE,Berlin, 48.35149, 8.96317
10329,CN,Shanghai, 35.50056, 117.63083
10330,FI,Helsinki, 65.84811, 24.14662
10331,NI,Managua, 11.84962, -86.19903
10332,UZ,Tashkent, 41.29444, 69.67639
10333,IN,Kolkata, 19.21667, 73.08333
10334,DE,Berlin, 51.04962, 12.1369
10335,TR,Istanbul, 37.05944, 37.3825
10336,US,Los_Angeles, 34.09611, -118.10583
10337,ES,Madrid, 38.96667, -0.18333
10338,PK,Karachi, 30.46907, 70.96699
10339,PH,Manila, 14.8361, 120.97844
10340,BR,Sao_Paulo, -28.24, -48.67028
10341,US,Chicago, 31.76212, -95.63079
10342,CL,Santiago, -32.45242, -71.23106
10343,BR,Sao_Paulo, -22.57306, -47.1725
10344,PE,Lima, -3.74912, -73.25383
10345,US,New_York, 41.66394, -83.55521
10346,RU,Moscow, 54.03876, 43.91385
10347,US,New_York, 26.2173, -80.22588
10348,US,Phoenix, 33.35283, -111.78903
10349,IN,Kolkata, 9.82564, 78.25795
10350,RU,Yekaterinburg, 58.04254, 65.27258
10351,TN,Tunis, 37.16911, 10.03478
10352,TR,Istanbul, 37.31309, 40.74357
10353,AZ,Baku, 41.09246, 45.36561
10354,MX,Mexico_City, 16.75973, -93.11308
10355,DE,Berlin, 50.23019, 8.77155
10356,RU,Moscow, 54.8421, 46.5813
10357,IN,Kolkata, 30.81383, 75.16878
10358,PH,Manila, 14.8361, 120.97844
10359,CO,Bogota, 7.83389, -72.47417
10360,US,New_York, 33.08014, -83.2321
10361,US,Chicago, 33.45122, -86.99666
10362,NG,Lagos, 4.92675, 6.26764
10363,GB,London, 50.76306, -1.29772
10364,PH,Manila, 14.66, 120.56528
10365,IE,Dublin, 53.43333, -7.95
10366,PK,Karachi, 32.17629, 75.06583
10367,US,Chicago, 29.84576, -90.10674
10368,RU,Yekaterinburg, 55.75556, 60.70278
10369,US,Los_Angeles, 37.73604, -120.93549
10370,US,New_York, 39.32288, -76.72803
10371,BR,Sao_Paulo, -23.44361, -51.87389
10372,US,Boise, 43.54072, -116.56346
10373,DE,Berlin, 48.35693, 10.98461
10374,DE,Berlin, 54.52156, 9.5586
10375,US,New_York, 28.54944, -81.77285
10376,US,New_York, 39.32288, -76.72803
10377,ES,Madrid, 37.49073, -2.77259
10378,CA,Toronto, 45.43341, -73.86586
10379,US,Los_Angeles, 33.93113, -117.54866
10380,TH,Bangkok, 6.25947, 102.05461
10381,IR,Tehran, 33.14447, 47.3799
10382,US,Chicago, 44.27804, -88.27205
10383,FI,Helsinki, 65.84811, 24.14662
10384,US,New_York, 39.32011, -76.51552
10385,KR,Seoul, 36.20389, 127.08472
10386,DE,Berlin, 52.4581, 13.28702
10387,IN,Kolkata, 11.93381, 79.82979
10388,ID,Jakarta, -8.43333, 114.33333
10389,SV,El_Salvador, 13.73417, -89.71472
10390,DE,Berlin, 48.35149, 8.96317
10391,IN,Kolkata, 23.18, 88.58
10392,DE,Berlin, 49.13645, 8.91229
10393,CN,Shanghai, 35.20889, 111.73861
10394,IT,Rome, 43.1122, 12.38878
10395,MX,Mexico_City, 17.94979, -94.91386
10396,RU,Moscow, 64.5635, 39.8302
10397,MX,Mexico_City, 19.32932, -98.1664
10398,IN,Kolkata, 25.66795, 85.83636
10399,US,Los_Angeles, 34.95303, -120.43572
10400,RU,Moscow, 55.63711, 37.38115
10401,GB,London, 51.64316, -0.36053
10402,DJ,Djibouti, 11.15583, 42.7125
10403,UA,Kiev, 47.56494, 31.33078
10404,PL,Warsaw, 50.5107, 18.30056
10405,US,Chicago, 41.84364, -87.71255
10406,IT,Rome, 40.72586, 8.55552
10407,ID,Jakarta, -1.26424, 104.09701
10408,PE,Lima, -16.25, -69.08333
10409,RU,Moscow, 55.63711, 37.38115
10410,RU,Moscow, 60.02427, 30.28491
10411,RS,Belgrade, 44.97639, 19.61222
10412,IN,Kolkata, 25.66795, 85.83636
10413,CN,Shanghai, 28.88162, 120.03308
10414,AT,Vienna, 48.25, 16.4
10415,US,Los_Angeles, 47.38093, -122.23484
10416,CO,Bogota, 5.20856, -74.73584
10417,CG,Brazzaville, -4.26613, 15.28318
10418,ES,Madrid, 42.8139, -1.64295
10419,CA,Halifax, 46.23899, -63.13414
10420,IN,Kolkata, 22.4711, 88.1453
10421,BR,Porto_Velho, -8.76194, -63.90389
10422,AU,Sydney, -34.88422, 150.60036
10423,BE,Brussels, 51.21187, 4.25633
10424,UA,Kiev, 46.75451, 33.34864
10425,MM,Yangon, 14.0823, 98.19151
10426,RU,Moscow, 55.62047, 37.49338
10427,DE,Berlin, 52.2, 8.63333
10428,BE,Brussels, 50.8, 3.16667
10429,CH,Zurich, 47.30997, 8.52462
10430,KR,Seoul, 36.82167, 128.63083
10431,US,Boise, 43.54072, -116.56346
10432,TZ,Dar_es_Salaam, -4.83, 29.65806
10433,FR,Paris, 48.90982, 2.45012
10434,US,Chicago, 44.27804, -88.27205
10435,SE,Stockholm, 61.72744, 17.10558
10436,IN,Kolkata, 21.59983, 71.21169
10437,DE,Berlin, 52.61131, 13.31783
10438,BE,Brussels, 50.56149, 4.69889
10439,BR,Sao_Paulo, -20.87306, -48.29694
10440,AU,Sydney, -33.88096, 151.07986
10441,US,New_York, 40.24537, -75.64963
10442,PK,Karachi, 30.76468, 74.12286
10443,CO,Bogota, 10.15031, -73.9614
10444,CN,Shanghai, 35.64889, 117.27583
10445,SL,Freetown, 8.48714, -13.2356
10446,FR,Paris, 48.90472, 2.2469
10447,US,Los_Angeles, 33.03699, -117.29198
10448,IT,Rome, 43.62558, 13.39954
10449,IT,Rome, 45.44694, 8.62118
10450,TR,Istanbul, 37.05944, 37.3825
10451,RU,Moscow, 53.95278, 32.86389
10452,AU,Sydney, -33.75881, 150.99292
10453,SK,Bratislava, 48.8449, 17.22635
10454,IT,Rome, 36.92574, 14.72443
10455,US,Chicago, 29.53885, -95.44744
10456,FR,Paris, 48, -4.1
10457,ZA,Johannesburg, -24.19436, 29.00974
10458,CN,Shanghai, 35.85, 117.7
10459,IT,Rome, 44.31771, 9.32241
10460,UA,Zaporozhye, 47.48444, 36.25361
10461,VE,Caracas, 8.62261, -70.20749
10462,TR,Istanbul, 40.37528, 28.88222
10463,MX,Mexico_City, 19.8173, -97.35992
10464,NL,Amsterdam, 52.57583, 6.61944
10465,RU,Moscow, 54.90083, 38.07083
10466,BR,Fortaleza, -4.24444, -42.29444
10467,BW,Gaborone, -21.44236, 27.46153
10468,RU,Moscow, 42.819, 47.1192
10469,BD,Dhaka, 23.9028, 89.11943
10470,CN,Shanghai, 28.88162, 120.03308
10471,US,New_York, 40.72816, -74.07764
10472,UZ,Tashkent, 40.78206, 72.34424
10473,FR,Paris, 48.90982, 2.45012
10474,US,Los_Angeles, 33.92946, -116.97725
10475,XK,Belgrade, 42.62833, 20.89389
10476,IL,Jerusalem, 31.92923, 34.86563
10477,DE,Berlin, 51.47805, 6.8625
10478,ES,Madrid, 38.47917, -1.325
10479,PS,Hebron, 31.78336, 35.23388
10480,FR,Paris, 49.28669, 1.00288
10481,FR,Paris, 49.28669, 1.00288
10482,US,Chicago, 38.06084, -97.92977
10483,CN,Shanghai, 32.54278, 111.50861
10484,BY,Minsk, 53.5942, 25.8191
10485,MX,Mexico_City, 19.8173, -97.35992
10486,FI,Helsinki, 65.84811, 24.14662
10487,HR,Zagreb, 43.50891, 16.43915
10488,AR,Argentina, -31.4488, -60.93173
10489,CU,Havana, 23.04419, -82.00919
10490,GE,Tbilisi, 41.82143, 41.77921
10491,DZ,Algiers, 36.06386, 4.62744
10492,PH,Manila, 14.62578, 121.12251
10493,VU,Efate, -17.73648, 168.31366
10494,IN,Kolkata, 25.92127, 86.79271
10495,ID,Makassar, -1.26753, 116.82887
10496,IN,Kolkata, 31.28092, 74.85849
10497,CU,Havana, 22.98212, -80.58556
10498,IN,Kolkata, 19.30157, 72.85107
10499,DE,Berlin, 48.35693, 10.98461
10500,US,Chicago, 45.16024, -93.08883
10501,DE,Berlin, 48.35149, 8.96317
10502,US,Chicago, 41.15376, -87.88754
10503,US,Chicago, 36.61033, -88.31476
10504,US,Chicago, 47.92526, -97.03285
10505,PK,Karachi, 25.80565, 68.49143
10506,GB,London, 57.47908, -4.22398
10507,TZ,Dar_es_Salaam, -6.25, 38.66667
10508,TT,Port_of_Spain, 10.66668, -61.51889
10509,DE,Berlin, 49.13645, 8.91229
10510,IT,Rome, 37.49223, 15.07041
10511,MW,Blantyre, -13.7804, 34.4587
10512,NG,Lagos, 10.61285, 12.19458
10513,PK,Karachi, 30.46907, 70.96699
10514,US,New_York, 40.81, -73.9625
10515,MD,Chisinau, 48.15659, 28.28489
10516,NL,Amsterdam, 52.71083, 5.74861
10517,JP,Tokyo, 35.82756, 137.95378
10518,CO,Bogota, 3.8801, -77.03116
10519,CZ,Prague, 49.195061, 16.606836
10520,AU,Sydney, -33.88096, 151.07986
10521,LR,Monrovia, 7.57944, -8.53778
10522,KR,Seoul, 36.6009, 126.665
10523,CN,Shanghai, 29.98869, 122.20488
10524,US,Chicago, 32.35126, -95.30106
10525,RS,Belgrade, 44.97639, 19.61222
10526,US,Denver, 40.34912, -111.90466
10527,EG,Cairo, 26.67319, 31.4976
10528,RU,Moscow, 55.38752, 36.73307
10529,US,New_York, 42.58342, -71.8023
10530,UY,Montevideo, -33.38056, -56.52361
10531,GB,London, 50.79205, -1.08593
10532,NG,Lagos, 7.50251, 5.06258
10533,KG,Bishkek, 40.93333, 73
10534,ID,Jakarta, -7.01833, 107.60389
10535,KE,Nairobi, 3.11988, 35.59642
10536,BR,Manaus, -3.14306, -58.44417
10537,US,Chicago, 30.5427, -97.54667
10538,DZ,Algiers, 35.06544, 1.04945
10539,EE,Tallinn, 59.37722, 28.19028
10540,CZ,Prague, 49.952431, 15.268654
10541,PE,Lima, -16.25, -69.08333
10542,NZ,Auckland, -38.65333, 178.00417
10543,US,New_York, 39.32011, -76.51552
10544,DE,Berlin, 52.86147, 9.5926
10545,BR,Sao_Paulo, -26.22861, -52.67056
10546,KR,Seoul, 36.82167, 128.63083
10547,BR,Recife, -8.66667, -35.71667
10548,CN,Shanghai, 37.30553, 120.82747
10549,US,New_York, 38.91817, -78.19444
10550,DE,Berlin, 53.59337, 9.47629
10551,MX,Mexico_City, 19.32932, -98.1664
10552,US,New_York, 30.17746, -81.38758
10553,BR,Recife, -8.66667, -35.71667
10554,US,Chicago, 35.61452, -88.81395
10555,IN,Kolkata, 27.9247, 78.40102
10556,RU,Moscow, 55.39485, 43.83992
10557,MX,Mexico_City, 19.32932, -98.1664
10558,TH,Bangkok, 13.8196, 100.04427
10559,ID,Makassar, 3.31332, 117.59152
10560,BR,Sao_Paulo, -22.92306, -53.13722
10561,US,New_York, 41.48199, -81.79819
10562,CU,Havana, 23.04419, -82.00919
10563,NI,Managua, 11.84962, -86.19903
10564,GB,London, 51.40148, -1.32471
10565,US,New_York, 41.24255, -82.61573
10566,VN,Ho_Chi_Minh, 10.29085, 105.75635
10567,ID,Jakarta, -1.6, 103.61667
10568,AU,Sydney, -34.28853, 146.05093
10569,CA,Toronto, 45.40008, -73.58248
10570,RU,Moscow, 60.02427, 30.28491
10571,ID,Jakarta, 3.3285, 99.1625
10572,RU,Barnaul, 53.30972, 83.62389
10573,ID,Jakarta, -7.54972, 110.71639
10574,BR,Recife, -8.05389, -34.88111
10575,SO,Mogadishu, 9.89206, 43.38531
10576,RU,Moscow, 43.96222, 43.63417
10577,BG,Sofia, 43.4125, 23.225
10578,US,New_York, 35.05266, -78.87836
10579,IN,Kolkata, 21.46527, 83.97573
10580,ES,Madrid, 37.35813, -6.03731
10581,PK,Karachi, 30.29184, 71.67164
10582,IN,Kolkata, 22.10194, 85.37752
10583,FR,Paris, 50.75, 2.25
10584,US,Boise, 43.54072, -116.56346
10585,AU,Melbourne, -37.9, 145.18333
10586,US,New_York, 43.16547, -77.70066
10587,IN,Kolkata, 25.66795, 85.83636
10588,US,New_York, 43.16547, -77.70066
10589,US,New_York, 42.35843, -71.05977
10590,NL,Amsterdam, 52.26083, 7.00417
10591,SL,Freetown, 8.48714, -13.2356
10592,DE,Berlin, 51.30001, 13.10984
10593,KZ,Almaty, 47.46657, 84.87144
10594,RU,Moscow, 53.53041, 43.67663
10595,IT,Rome, 42.22718, 14.39024
10596,CN,Shanghai, 34.85, 117.33333
10597,US,Detroit, 42.7392, -84.62081
10598,RU,Yekaterinburg, 51.4781, 57.3552
10599,RU,Moscow, 53.53041, 43.67663
10600,JP,Tokyo, 35.06667, 135.21667
10601,RU,Moscow, 53.95278, 32.86389
10602,IN,Kolkata, 34.08565, 74.80555
10603,BR,Sao_Paulo, -22.97056, -46.99583
10604,KE,Nairobi, 0.03813, 36.36339
10605,IR,Tehran, 36.64852, 51.49621
10606,IN,Kolkata, 11.93381, 79.82979
10607,RU,Moscow, 53.77166, 38.12408
10608,GB,London, 51.62907, -0.74934
10609,RU,Krasnoyarsk, 55.54028, 89.20083
10610,RU,Barnaul, 53.30972, 83.62389
10611,PK,Karachi, 26.9423, 68.11759
10612,IT,Rome, 41.24264, 16.50104
10613,US,New_York, 41.14676, -73.49484
10614,FR,Paris, 48.79325, 2.29275
10615,GB,London, 53.19146, -2.52398
10616,IN,Kolkata, 25.92493, 73.66633
10617,TZ,Dar_es_Salaam, -6.8, 39.25
10618,AT,Vienna, 48.25, 16.4
10619,IN,Kolkata, 20.88098, 75.11937
10620,PH,Manila, 10.13361, 124.84472
10621,BJ,Porto-Novo, 8.88649, 2.59753
10622,DE,Berlin, 51.19139, 6.51352
10623,RU,Vladivostok, 45.47885, 133.42825
10624,US,Chicago, 44.73941, -93.12577
10625,MG,Antananarivo, -21.15, 46.58333
10626,CN,Shanghai, 23.29549, 113.82465
10627,ES,Madrid, 40.42386, -3.53261
10628,US,New_York, 40.2737, -76.88442
10629,US,Los_Angeles, 47.38093, -122.23484
10630,IT,Rome, 40.87329, 14.43865
10631,US,Los_Angeles, 37.71715, -122.40433
10632,IN,Kolkata, 10.12268, 77.54372
10633,TR,Istanbul, 39.22493, 42.85693
10634,NL,Amsterdam, 51.44889, 5.51978
10635,US,New_York, 42.52787, -70.92866
10636,AR,Argentina, -37.32167, -59.13316
10637,GB,London, 52.66277, -2.01111
10638,GB,London, 53.7446, -0.33525
10639,BY,Minsk, 55.1904, 30.2049
10640,US,New_York, 34.25628, -78.04471
10641,US,New_York, 40.68066, -73.47429
10642,VE,Caracas, 9.91861, -68.30472
10643,KR,Seoul, 34.8825, 128.62667
10644,TN,Tunis, 36.46917, 10.78222
10645,RU,Moscow, 61.78491, 34.34691
10646,DE,Berlin, 52.2, 8.63333
10647,BE,Brussels, 50.88506, 4.07601
10648,ID,Jakarta, -7.01833, 107.60389
10649,PT,Lisbon, 41.1053, -7.32097
10650,MM,Yangon, 17.30858, 97.01124
10651,JP,Tokyo, 35.30889, 139.55028
10652,BE,Brussels, 51.12794, 4.21372
10653,US,Chicago, 35.74788, -95.36969
10654,BR,Recife, -8.28333, -35.03333
10655,US,Chicago, 35.61452, -88.81395
10656,DE,Berlin, 49.13645, 8.91229
10657,JP,Tokyo, 44.35056, 142.45778
10658,NL,Amsterdam, 52.71083, 5.74861
10659,ES,Madrid, 38.10558, -1.86343
10660,XK,Belgrade, 42.62833, 20.89389
10661,UA,Kiev, 50.75932, 25.34244
10662,PH,Manila, 8.56697, 123.33471
10663,IT,Rome, 38.07789, 13.44275
10664,US,New_York, 40.93121, -73.89875
10665,US,Chicago, 47.92526, -97.03285
10666,BR,Sao_Paulo, -22.53722, -42.98194
10667,DE,Berlin, 52.47774, 10.5511
10668,RE,Reunion, -20.88231, 55.4504
10669,RU,Moscow, 55.64776, 38.02486
10670,US,New_York, 41.16704, -73.20483
10671,EG,Cairo, 31.20176, 29.91582
10672,IR,Tehran, 33.14447, 47.3799
10673,IN,Kolkata, 23.07492, 88.28637
10674,US,New_York, 34.06635, -84.67837
10675,AD,Andorra, 42.50729, 1.53414
10676,IT,Rome, 38.07789, 13.44275
10677,BE,Brussels, 51.21187, 4.25633
10678,US,New_York, 40.81, -73.9625
10679,DE,Berlin, 52.2, 8.63333
10680,MX,Mexico_City, 19.04222, -98.11889
10681,FR,Paris, 50.75, 2.25
10682,ID,Jakarta, -7.0981, 109.3243
10683,CI,Abidjan, 5.27247, -3.59625
10684,RU,Samara, 53.37596, 51.3452
10685,ZA,Johannesburg, -24.19436, 29.00974
10686,CN,Shanghai, 34.56861, 105.89333
10687,IN,Kolkata, 24.05979, 77.40858
10688,US,Chicago, 29.53885, -95.44744
10689,US,Chicago, 41.6764, -91.58045
10690,CH,Zurich, 46.18396, 6.10237
10691,MX,Mexico_City, 20.74122, -100.44843
10692,IN,Kolkata, 14.62072, 74.83554
10693,AU,Brisbane, -27.50578, 153.10236
10694,ID,Jakarta, -1.26424, 104.09701
10695,MA,Casablanca, 34.31, -2.16
10696,KR,Seoul, 36.6009, 126.665
10697,JP,Tokyo, 35.30889, 139.55028
10698,SK,Bratislava, 48.43174, 17.8031
10699,CN,Shanghai, 28.88162, 120.03308
10700,US,New_York, 39.33427, -76.43941
10701,LR,Monrovia, 7.57944, -8.53778
10702,US,Chicago, 44.27804, -88.27205
10703,IN,Kolkata, 12.25282, 79.41727
10704,MY,Kuala_Lumpur, 1.6561, 103.6032
10705,AU,Brisbane, -25.54073, 152.70493
10706,TR,Istanbul, 37.05944, 37.3825
10707,DE,Berlin, 48.35693, 10.98461
10708,IE,Dublin, 53.43333, -7.95
10709,KZ,Almaty, 47.46657, 84.87144
10710,PK,Karachi, 30.46907, 70.96699
10711,IN,Kolkata, 21.53889, 71.57737
10712,CA,Toronto, 45.43341, -73.86586
10713,DE,Berlin, 52.53048, 13.29371
10714,IT,Rome, 41.24264, 16.50104
10715,AT,Vienna, 48.25, 16.4
10716,US,New_York, 40.81, -73.9625
10717,CI,Abidjan, 5.84752, -5.682
10718,TZ,Dar_es_Salaam, -7.76667, 35.7
10719,PK,Karachi, 27.52948, 68.75915
10720,MX,Mexico_City, 19.04222, -98.11889
10721,MK,Skopje, 41.92361, 20.91361
10722,US,New_York, 41.55815, -73.0515
10723,US,Los_Angeles, 33.93113, -117.54866
10724,IT,Rome, 40.87363, 14.34085
10725,IN,Kolkata, 22.10194, 85.37752
10726,US,Chicago, 34.25807, -88.70464
10727,CZ,Prague, 49.738430, 13.373637
10728,US,Chicago, 41.6764, -91.58045
10729,BR,Bahia, -12.91667, -39.25
10730,MG,Antananarivo, -22.9, 44.53333
10731,CL,Santiago, -36.9256, -73.02841
10732,MX,Mexico_City, 16.75973, -93.11308
10733,CN,Shanghai, 37.19723, 122.05228
10734,RU,Yekaterinburg, 58.63667, 59.80222
10735,ID,Jakarta, 0.51667, 101.44167
10736,IN,Kolkata, 16.06213, 76.0586
10737,PL,Warsaw, 51.14942, 15.00835
10738,GB,London, 53.46506, -1.47217
10739,CG,Brazzaville, -4.26613, 15.28318
10740,AF,Kabul, 36.21544, 65.93249
10741,AU,Melbourne, -37.88333, 145.06667
10742,SE,Stockholm, 61.72744, 17.10558
10743,UA,Zaporozhye, 47.48444, 36.25361
10744,CN,Shanghai, 35.50056, 117.63083
10745,US,New_York, 38.91817, -78.19444
10746,PT,Lisbon, 41.1053, -7.32097
10747,PK,Karachi, 29.38242, 70.91106
10748,MX,Mexico_City, 19.8173, -97.35992
10749,CN,Shanghai, 35.20889, 111.73861
10750,US,Los_Angeles, 47.80527, -122.24064
10751,RU,Irkutsk, 51.82721, 107.60627
10752,CN,Shanghai, 42.64031, 125.51176
10753,CU,Havana, 23.15678, -81.24441
10754,DE,Berlin, 53.94313, 10.30215
10755,GB,London, 51.39323, 0.47713
10756,US,Chicago, 41.84364, -87.71255
10757,PH,Manila, 14.62578, 121.12251
10758,CU,Havana, 22.98212, -80.58556
10759,US,Los_Angeles, 33.93113, -117.54866
10760,MY,Kuala_Lumpur, 5.4709, 100.24529
10761,BR,Bahia, -11.48472, -37.93278
10762,PH,Manila, 6.95194, 121.96361
10763,US,New_York, 34.06635, -84.67837
10764,BG,Sofia, 43.4125, 23.225
10765,RU,Moscow, 44.98901, 38.94324
10766,IN,Kolkata, 28.71271, 77.656
10767,ID,Jakarta, -1.6, 103.61667
10768,CN,Shanghai, 33.78333, 114.51667
10769,MY,Kuala_Lumpur, 1.6561, 103.6032
10770,GB,London, 50.11861, -5.53715
10771,CN,Shanghai, 35.20889, 111.73861
10772,SK,Bratislava, 48.8449, 17.22635
10773,IN,Kolkata, 25.66795, 85.83636
10774,PH,Manila, 9.6531, 124.3697
10775,RU,Volgograd, 50.06, 43.2379
10776,CO,Bogota, 7.83389, -72.47417
10777,EC,Guayaquil, -2.13404, -79.59415
