ИД,ЗАЯВКА_ИД,Статус_выполнения
10107,20350,1
10108,20352,0
10109,20353,0
10110,20354,0
10111,20356,0
10112,20371,0
10113,20372,1
10114,20374,1
10115,20377,0
10116,20378,0
10117,20379,0
10118,20381,1
10119,20385,0
10120,20386,1
10121,20388,1
10122,20389,1
10123,20390,0
10124,20394,1
10125,20395,1
10126,20397,0
10127,20398,0
10128,20399,1
10129,20400,0
10130,20402,0
10131,20403,1
10132,20405,0
10133,20406,1
10134,20407,1
10135,20408,0
10136,20410,1
10137,20412,0
10138,20415,1
10139,20417,0
10140,20423,1
10141,20424,1
10142,20425,0
10143,20429,0
10144,20430,0
10145,20431,0
10146,20432,1
10147,20433,0
10148,20436,0
10149,20439,1
10150,20442,0
10151,20443,1
10152,20446,1
10153,20447,1
10154,20449,1
10155,20453,1
10156,20454,1
10157,20456,0
10158,20458,1
10159,20459,1
10160,20460,1
10161,20461,1
10162,20462,0
10163,20463,1
10164,20465,1
10165,20466,0
10166,20467,1
10167,20468,1
10168,20469,1
10169,20472,0
10170,20477,1
10171,20479,1
10172,20481,0
10173,20482,0
10174,20483,0
10175,20484,1
10176,20485,1
10177,20489,1
10178,20490,1
10179,20491,1
10180,20493,1
10181,20494,1
10182,20495,0
10183,20496,1
10184,20497,0
10185,20498,1
10186,20499,1
10187,20501,1
10188,20502,1
10189,20504,0
10190,20506,1
10191,20508,0
10192,20511,0
10193,20523,0
10194,20524,0
10195,20526,0
10196,20527,1
10197,20530,1
10198,20532,0
10199,20539,1
10200,20540,1
10201,20541,0
10202,20543,0
10203,20545,1
10204,20546,0
10205,20547,1
10206,20549,1
10207,20551,1
10208,20554,1
10209,20555,1
10210,20557,0
10211,20560,0
10212,20563,0
10213,20564,1
10214,20566,0
10215,20567,1
10216,20568,0
10217,20570,1
10218,20574,0
10219,20576,0
10220,20577,0
10221,20579,0
10222,20580,1
10223,20581,0
10224,20582,0
10225,20583,0
10226,20587,1
10227,20588,0
10228,20591,1
10229,20592,1
10230,20593,1
10231,20594,0
10232,20597,0
10233,20601,0
10234,20602,1
10235,20603,1
10236,20606,1
10237,20607,1
10238,20609,0
10239,20610,1
10240,20613,1
10241,20615,0
10242,20616,1
10243,20618,0
10244,20620,0
10245,20621,0
10246,20622,1
10247,20626,1
10248,20627,1
10249,20629,0
10250,20630,0
10251,20631,1
10252,20633,1
10253,20638,1
10254,20639,1
10255,20640,0
10256,20641,1
10257,20642,1
10258,20644,1
10259,20645,0
10260,20648,1
10261,20649,1
10262,20650,1
10263,20653,0
10264,20654,0
10265,20655,0
10266,20657,1
10267,20663,0
10268,20666,0
10269,20669,1
10270,20673,1
10271,20675,0
10272,20678,1
10273,20679,0
10274,20680,1
10275,20682,0
10276,20683,0
10277,20684,1
10278,20685,1
10279,20689,1
10280,20691,1
10281,20692,0
10282,20694,1
10283,20700,1
10284,20703,0
10285,20706,1
10286,20707,0
10287,20708,0
10288,20709,1
10289,20710,1
10290,20714,1
10291,20718,0
10292,20723,0
10293,20726,0
10294,20728,1
10295,20729,1
10296,20732,0
10297,20733,1
10298,20734,0
10299,20735,0
10300,20736,0
10301,20737,0
10302,20739,1
10303,20740,0
10304,20741,0
10305,20742,1
10306,20743,0
10307,20744,0
10308,20746,0
10309,20750,1
10310,20754,1
10311,20755,0
10312,20756,0
10313,20759,1
10314,20761,1
10315,20762,1
10316,20763,1
10317,20768,0
10318,20769,0
10319,20770,1
10320,20773,0
10321,20774,0
10322,20775,0
10323,20779,0
10324,20781,1
10325,20786,1
10326,20788,0
10327,20789,0
10328,20794,0
10329,20796,0
10330,20800,1
10331,20802,1
10332,20804,1
10333,20807,0
10334,20809,0
10335,20810,1
10336,20811,0
10337,20814,1
10338,20815,1
10339,20816,1
10340,20817,1
10341,20819,1
10342,20825,0
10343,20826,0
10344,20829,0
10345,20834,0
10346,20836,0
10347,20837,1
10348,20838,0
10349,20841,1
10350,20843,1
10351,20846,1
10352,20847,0
10353,20849,0
10354,20850,0
10355,20852,0
10356,20854,1
10357,20858,0
10358,20861,0
10359,20864,1
10360,20867,0
10361,20868,0
10362,20870,0
10363,20871,0
10364,20873,1
10365,20874,1
10366,20879,1
10367,20882,0
10368,20883,1
10369,20885,1
10370,20886,0
10371,20888,0
10372,20889,0
10373,20890,1
10374,20891,0
10375,20892,1
10376,20894,0
10377,20895,1
10378,20896,0
10379,20897,0
10380,20899,0
10381,20900,1
10382,20901,1
10383,20902,0
10384,20903,0
10385,20904,1
10386,20906,0
10387,20907,0
10388,20909,1
10389,20910,0
10390,20911,0
10391,20914,1
10392,20916,0
10393,20917,1
10394,20918,1
10395,20919,1
10396,20920,1
10397,20921,0
10398,20922,0
10399,20925,1
10400,20927,0
10401,20929,1
10402,20931,0
10403,20933,1
10404,20934,0
10405,20938,0
10406,20942,1
10407,20944,1
10408,20946,0
10409,20947,0
10410,20949,1
10411,20953,1
10412,20956,0
10413,20958,0
10414,20961,0
10415,20964,0
10416,20967,0
10417,20968,0
10418,20969,1
10419,20971,1
10420,20974,1
10421,20979,1
10422,20980,1
10423,20981,0
10424,20982,1
10425,20984,1
10426,20985,1
10427,20988,0
10428,20992,0
10429,20994,1
10430,20996,0
10431,20997,1
10432,20998,0
10433,21001,0
10434,21002,1
10435,21005,1
10436,21008,0
10437,21010,0
10438,21013,1
10439,21014,1
10440,21017,0
10441,21020,0
10442,21024,1
10443,21025,1
10444,21026,0
10445,21028,1
10446,21030,0
10447,21031,1
10448,21032,0
10449,21034,0
10450,21035,0
10451,21036,0
10452,21038,1
10453,21039,0
10454,21040,0
10455,21043,1
10456,21044,0
10457,21045,0
10458,21046,0
10459,21047,0
10460,21053,0
10461,21054,1
10462,21055,1
10463,21056,1
10464,21057,0
10465,21058,0
10466,21061,1
10467,21062,0
10468,21063,0
10469,21068,1
10470,21072,1
10471,21073,1
10472,21075,1
10473,21076,0
10474,21077,1
10475,21078,0
10476,21079,0
10477,21082,0
10478,21083,1
10479,21084,0
10480,21085,1
10481,21087,1
10482,21088,1
10483,21090,1
10484,21092,1
10485,21095,1
10486,21096,1
10487,21097,0
10488,21100,0
10489,21101,0
10490,21104,1
10491,21105,1
10492,21106,1
10493,21109,0
10494,21113,1
10495,21114,0
10496,21115,0
10497,21119,1
10498,21120,1
10499,21123,0
10500,21125,1
10501,21126,0
10502,21127,0
10503,21129,0
10504,21130,0
10505,21132,1
10506,21135,1
10507,21139,1
10508,21142,1
10509,21143,1
10510,21144,0
10511,21146,0
10512,21147,1
10513,21148,1
10514,21151,1
10515,21153,0
10516,21156,1
10517,21157,0
10518,21158,1
10519,21159,1
10520,21161,1
10521,21162,0
10522,21163,1
10523,21165,0
10524,21166,1
10525,21167,0
10526,21168,0
10527,21171,1
10528,21172,0
10529,21173,1
10530,21175,0
10531,21176,0
10532,21177,0
10533,21179,1
10534,21181,0
10535,21183,1
10536,21186,0
10537,21188,0
10538,21189,1
10539,21190,1
10540,21192,0
10541,21193,0
10542,21194,0
10543,21197,1
10544,21198,0
10545,21199,0
10546,21200,1
10547,21201,1
10548,21203,1
10549,21204,0
10550,21207,0
10551,21209,1
10552,21211,0
10553,21213,1
10554,21219,0
10555,21221,1
10556,21223,1
10557,21225,1
10558,21228,0
10559,21229,0
10560,21230,1
10561,21231,0
10562,21237,1
10563,21239,1
10564,21241,1
10565,21243,1
10566,21247,0
10567,21250,0
10568,21251,1
10569,21252,0
10570,21253,0
10571,21254,1
10572,21255,1
10573,21256,1
10574,21258,1
10575,21259,0
10576,21262,1
10577,21263,0
10578,21265,1
10579,21266,0
10580,21269,0
10581,21271,0
10582,21272,0
10583,21273,1
10584,21275,0
10585,21279,1
10586,21282,1
10587,21285,1
10588,21286,1
10589,21290,0
10590,21292,1
10591,21295,0
10592,21296,0
10593,21297,0
10594,21299,0
10595,21300,0
10596,21302,1
10597,21303,0
10598,21307,1
10599,21311,0
10600,21312,1
10601,21313,1
10602,21314,0
10603,21315,1
10604,21316,1
10605,21317,1
10606,21318,1
10607,21321,1
10608,21323,1
10609,21325,0
10610,21329,0
10611,21333,0
10612,21334,0
10613,21335,1
10614,21336,0
10615,21340,1
10616,21341,0
10617,21342,0
10618,21343,1
10619,21344,1
10620,21346,0
10621,21347,1
10622,21350,1
10623,21354,1
10624,21357,1
10625,21358,0
10626,21365,1
10627,21366,1
10628,21367,1
10629,21371,0
10630,21373,1
10631,21374,1
10632,21375,1
10633,21376,1
10634,21377,1
10635,21380,0
10636,21381,1
10637,21382,0
10638,21387,1
10639,21391,1
10640,21394,0
10641,21397,0
10642,21399,1
10643,21402,1
10644,21404,0
10645,21406,1
10646,21409,0
10647,21410,1
10648,21412,1
10649,21413,1
10650,21415,1
10651,21417,0
10652,21418,1
10653,21423,1
10654,21426,1
10655,21432,1
10656,21433,0
10657,21436,1
10658,21437,1
10659,21439,1
10660,21440,1
10661,21441,1
10662,21443,0
10663,21449,1
10664,21450,1
10665,21454,1
10666,21456,1
10667,21460,0
10668,21461,1
10669,21463,1
10670,21464,0
10671,21466,0
10672,21467,0
10673,21470,0
10674,21472,1
10675,21474,0
10676,21475,1
10677,21478,1
10678,21480,0
10679,21481,1
10680,21483,1
10681,21484,1
10682,21485,0
10683,21486,0
10684,21488,0
10685,21490,0
10686,21492,0
10687,21494,0
10688,21495,0
10689,21496,0
10690,21497,0
10691,21500,0
10692,21501,0
10693,21502,1
10694,21503,0
10695,21504,1
10696,21506,0
10697,21509,0
10698,21510,1
10699,21511,1
10700,21515,1
10701,21516,1
10702,21519,1
10703,21522,1
10704,21524,0
10705,21527,0
10706,21528,0
10707,21529,0
10708,21533,0
10709,21538,0
10710,21540,0
10711,21541,0
10712,21543,1
10713,21547,0
10714,21549,0
10715,21553,1
10716,21554,1
10717,21555,1
10718,21558,0
10719,21559,0
10720,21560,0
10721,21563,1
10722,21564,1
10723,21565,0
10724,21568,0
10725,21569,0
10726,21571,1
10727,21573,0
10728,21578,0
10729,21579,0
10730,21580,1
10731,21582,1
10732,21583,1
10733,21585,0
10734,21587,0
10735,21593,0
10736,21596,1
10737,21597,1
10738,21600,1
10739,21602,0
10740,21603,0
10741,21604,0
10742,21605,1
10743,21606,0
10744,21607,1
10745,21609,1
10746,21611,1
10747,21612,1
10748,21619,1
10749,21620,0
10750,21621,0
10751,21622,0
10752,21623,1
10753,21627,0
10754,21630,0
10755,21632,1
10756,21636,1
10757,21637,1
10758,21638,1
10759,21639,0
10760,21643,0
10761,21645,0
10762,21646,1
10763,21647,1
10764,21648,0
10765,21660,0
10766,21662,1
10767,21664,0
10768,21667,0
10769,21670,0
10770,21674,0
10771,21676,0
10772,21678,1
10773,21679,0
10774,21681,1
10775,21682,0
10776,21683,1
10777,21686,1
10778,21688,0
10779,21692,1
10780,21693,1
10781,21695,0
10782,21697,0
10783,21699,0
10784,21702,0
10785,21704,0
10786,21706,1
10787,21707,0
10788,21708,0
10789,21709,1
10790,21711,0
10791,21717,1
10792,21720,0
10793,21727,0
10794,21728,1
10795,21729,0
10796,21730,1
10797,21734,0
10798,21738,0
10799,21739,0
10800,21740,1
10801,21741,0
10802,21742,0
10803,21743,0
10804,21744,0
10805,21745,1
10806,21749,1
10807,21750,0
10808,21751,1
10809,21752,0
10810,21753,1
10811,21754,1
10812,21755,1
10813,21759,1
10814,21760,0
10815,21761,1
10816,21762,1
10817,21764,1
10818,21765,0
10819,21771,0
10820,21777,1
10821,21780,1
10822,21781,1
10823,21783,0
10824,21784,1
10825,21788,1
10826,21789,0
10827,21796,1
10828,21797,0
10829,21799,1
10830,21803,1
10831,21804,0
10832,21805,0
10833,21808,1
10834,21812,1
10835,21814,1
10836,21815,0
10837,21816,1
10838,21817,0
10839,21822,1
10840,21823,0
10841,21825,0
10842,21827,0
10843,21830,1
10844,21831,1
10845,21832,1
10846,21836,1
10847,21838,0
10848,21839,0
10849,21840,1
10850,21841,1
10851,21843,1
10852,21845,1
10853,21851,0
10854,21852,0
10855,21855,1
10856,21860,1
10857,21861,0
10858,21862,0
10859,21868,0
10860,21869,1
10861,21870,0
10862,21871,0
10863,21873,1
10864,21875,1
10865,21876,1
10866,21878,1
10867,21879,0
10868,21881,1
10869,21884,0
10870,21885,1
10871,21887,0
10872,21889,0
10873,21894,1
10874,21896,1
10875,21899,0
10876,21901,0
10877,21902,1
10878,21903,0
10879,21905,1
10880,21906,1
10881,21907,1
10882,21909,0
10883,21910,1
10884,21911,0
10885,21912,1
10886,21914,0
10887,21915,1
10888,21916,0
10889,21918,1
10890,21919,1
10891,21920,0
10892,21921,1
10893,21927,1
10894,21928,0
10895,21930,0
10896,21932,1
10897,21934,1
10898,21936,0
10899,21938,0
10900,21939,0
10901,21942,1
10902,21943,1
10903,21944,0
10904,21948,1
10905,21950,0
10906,21951,1
10907,21954,1
10908,21955,1
10909,21956,1
10910,21958,1
10911,21959,1
10912,21962,1
10913,21963,0
10914,21965,0
10915,21970,1
10916,21973,0
10917,21974,1
10918,21977,1
10919,21983,1
10920,21986,0
10921,21988,1
10922,21991,1
10923,21993,1
10924,21994,1
10925,21995,1
10926,21996,0
10927,21997,1
10928,22006,1
10929,22009,1
10930,22010,1
10931,22012,1
10932,22014,0
10933,22016,1
10934,22020,1
10935,22021,0
10936,22023,1
10937,22026,1
10938,22030,1
10939,22032,1
10940,22034,1
10941,22036,1
10942,22037,0
10943,22038,0
10944,22041,0
10945,22044,0
10946,22045,0
10947,22046,1
10948,22047,0
10949,22048,1
10950,22050,0
10951,22051,1
10952,22052,1
10953,22053,0
10954,22054,1
10955,22055,0
10956,22057,0
10957,22058,0
10958,22060,0
10959,22065,0
10960,22067,1
10961,22068,1
10962,22069,1
10963,22071,0
10964,22072,0
10965,22073,1
10966,22074,1
10967,22075,1
10968,22078,1
10969,22085,1
10970,22087,1
10971,22089,0
10972,22091,0
10973,22096,1
10974,22098,0
10975,22099,0
10976,22100,1
10977,22103,1
10978,22104,1
10979,22108,1
10980,22109,0
10981,22112,1
10982,22114,0
10983,22115,0
10984,22116,1
10985,22117,1
10986,22118,0
10987,22122,1
10988,22124,1
10989,22125,0
10990,22128,1
10991,22131,0
10992,22132,0
10993,22135,1
10994,22139,0
10995,22141,0
10996,22142,1
10997,22144,1
10998,22146,0
10999,22147,1
11000,22149,1
11001,22150,0
11002,22151,1
11003,22155,1
11004,22157,1
11005,22164,1
11006,22166,0
11007,22181,0
11008,22183,0
11009,22184,1
11010,22185,1
11011,22186,0
11012,22192,1
11013,22193,0
11014,22194,1
11015,22196,0
11016,22197,0
11017,22199,0
11018,22200,0
11019,22201,0
11020,22204,0
11021,22207,0
11022,22208,0
11023,22210,0
11024,22211,1
11025,22212,0
11026,22214,0
11027,22215,0
11028,22219,1
11029,22221,0
11030,22223,0
11031,22224,1
11032,22225,0
11033,22226,0
11034,22228,0
11035,22231,0
11036,22232,0
11037,22233,1
11038,22235,0
11039,22243,0
11040,22244,0
11041,22245,1
11042,22246,1
11043,22247,0
11044,22255,0
11045,22258,1
11046,22260,1
11047,22261,1
11048,22262,0
11049,22263,0
11050,22264,1
11051,22268,0
11052,22270,0
11053,22272,0
11054,22274,1
11055,22276,1
11056,22277,0
11057,22278,1
11058,22279,0
11059,22281,0
11060,22282,1
11061,22284,1
11062,22286,0
11063,22288,0
11064,22290,0
11065,22292,0
11066,22293,0
11067,22294,0
11068,22297,0
11069,22298,0
11070,22302,1
11071,22303,1
11072,22304,0
11073,22305,0
11074,22306,1
11075,22310,1
11076,22312,1
11077,22316,0
11078,22318,0
11079,22320,0
11080,22322,0
11081,22324,0
11082,22327,0
11083,22333,0
11084,22335,1
11085,22336,0
11086,22337,0
11087,22340,0
11088,22342,1
11089,22343,1
11090,22346,1
11091,22347,1
11092,22348,1
11093,22349,1
11094,22350,1
11095,22351,0
11096,22353,1
11097,22356,0
11098,22357,1
11099,22358,1
11100,22359,0
11101,22360,0
11102,22361,1
11103,22366,0
11104,22369,0
11105,22370,1
11106,22375,1
11107,22376,0
11108,22378,0
11109,22381,0
11110,22382,1
11111,22387,1
11112,22390,1
11113,22391,0
11114,22393,1
11115,22394,1
11116,22397,0
11117,22398,1
11118,22401,1
11119,22403,1
11120,22405,0
11121,22412,1
11122,22414,0
11123,22417,0
11124,22419,1
11125,22421,0
11126,22428,1
11127,22430,1
11128,22431,0
11129,22433,0
11130,22438,1
11131,22440,1
11132,22441,0
11133,22448,1
11134,22451,1
11135,22452,1
11136,22453,0
11137,22462,1
11138,22463,1
11139,22466,0
11140,22468,1
11141,22469,0
11142,22471,1
11143,22472,0
11144,22476,0
11145,22477,0
11146,22481,0
11147,22482,0
11148,22483,1
11149,22484,0
11150,22488,1
11151,22489,0
11152,22491,1
11153,22495,1
11154,22497,0
11155,22499,0
11156,22500,0
11157,22501,1
11158,22502,1
11159,22504,1
11160,22506,0
11161,22508,0
11162,22509,0
11163,22512,1
11164,22519,1
11165,22521,0
11166,22523,0
11167,22524,1
11168,22527,0
11169,22528,1
11170,22529,1
11171,22530,0
11172,22533,1
11173,22536,0
11174,22539,0
11175,22545,1
11176,22546,1
11177,22547,1
11178,22550,1
11179,22552,1
11180,22554,0
11181,22556,1
11182,22557,1
11183,22558,1
11184,22559,0
11185,22560,1
11186,22562,1
11187,22564,0
11188,22568,0
11189,22569,1
11190,22573,0
11191,22574,0
11192,22575,1
11193,22578,0
11194,22580,0
11195,22581,0
11196,22583,0
11197,22584,1
11198,22585,1
11199,22588,0
11200,22590,0
11201,22592,0
11202,22593,0
11203,22595,1
11204,22597,0
11205,22598,1
11206,22599,1
11207,22602,0
11208,22603,0
11209,22606,1
11210,22608,1
11211,22609,0
11212,22613,1
11213,22614,1
11214,22616,0
11215,22618,0
11216,22619,1
11217,22624,1
11218,22625,0
11219,22626,1
11220,22628,1
11221,22629,0
11222,22630,0
11223,22631,1
11224,22633,0
11225,22635,0
11226,22636,1
11227,22638,1
11228,22639,0
11229,22643,1
11230,22647,1
11231,22648,0
11232,22649,0
11233,22650,1
11234,22655,1
11235,22656,1
11236,22657,1
11237,22664,0
11238,22667,0
11239,22669,0
11240,22672,1
11241,22674,1
11242,22675,0
11243,22676,0
11244,22680,1
11245,22682,0
11246,22683,1
11247,22684,0
11248,22688,0
11249,22692,0
11250,22695,1
11251,22698,1
11252,22699,1
11253,22702,1
11254,22704,0
11255,22705,0
11256,22710,0
11257,22714,1
11258,22716,1
11259,22717,1
11260,22720,0
11261,22724,1
11262,22725,1
11263,22727,1
11264,22729,1
11265,22731,0
11266,22733,1
11267,22734,1
11268,22735,1
11269,22736,1
11270,22737,1
11271,22740,1
11272,22741,0
11273,22742,0
11274,22743,0
11275,22746,0
11276,22747,1
11277,22750,1
11278,22753,0
11279,22754,1
11280,22757,1
11281,22759,1
11282,22762,0
11283,22763,0
11284,22764,1
11285,22765,1
11286,22769,1
11287,22770,1
11288,22772,0
11289,22773,1
11290,22774,0
11291,22775,0
11292,22776,0
11293,22777,0
11294,22778,1
11295,22780,1
11296,22781,1
11297,22782,0
11298,22783,0
11299,22786,1
11300,22787,1
11301,22791,0
11302,22795,0
11303,22797,0
11304,22799,1
11305,22800,1
11306,22801,1
11307,22803,1
11308,22805,0
11309,22807,0
11310,22809,1
11311,22811,0
11312,22812,1
11313,22813,1
11314,22814,0
11315,22818,1
11316,22821,0
11317,22823,1
11318,22824,0
11319,22826,0
11320,22829,0
11321,22830,0
11322,22831,0
11323,22839,0
11324,22840,0
11325,22841,0
11326,22843,0
11327,22845,1
11328,22847,1
11329,22849,1
11330,22856,1
11331,22857,1
11332,22858,1
11333,22859,1
11334,22866,1
11335,22870,1
11336,22877,1
11337,22878,0
11338,22880,0
11339,22886,1
11340,22887,0
11341,22889,0
11342,22892,0
11343,22893,0
11344,22894,0
11345,22899,0
11346,22900,1
11347,22901,0
11348,22902,0
11349,22903,1
11350,22905,0
11351,22907,0
11352,22908,0
11353,22909,0
11354,22910,0
11355,22911,0
11356,22912,1
11357,22921,0
11358,22922,1
11359,22923,0
11360,22928,0
11361,22929,1
11362,22930,0
11363,22932,1
11364,22937,0
11365,22939,1
11366,22941,1
11367,22942,0
11368,22943,1
11369,22945,0
11370,22947,1
11371,22948,1
11372,22949,1
11373,22955,1
11374,22956,0
11375,22959,0
11376,22961,0
11377,22963,1
11378,22964,0
11379,22966,0
11380,22968,0
11381,22971,1
11382,22979,1
11383,22981,1
11384,22982,1
11385,22987,1
11386,22988,1
11387,22989,1
11388,22991,0
11389,22992,0
11390,22995,1
11391,22996,0
11392,22997,0
11393,22999,1
11394,23000,0
11395,23001,1
11396,23002,1
11397,23004,0
11398,23007,1
11399,23008,0
11400,23009,0
11401,23010,1
11402,23011,0
11403,23013,0
11404,23014,1
11405,23015,0
11406,23018,1
11407,23019,1
11408,23020,1
11409,23022,0
11410,23023,0
11411,23025,0
11412,23026,0
11413,23027,0
11414,23028,0
11415,23029,0
11416,23031,1
11417,23032,1
11418,23033,1
11419,23037,1
11420,23041,0
11421,23043,0
11422,23044,0
11423,23045,0
11424,23048,0
11425,23049,0
11426,23051,1
11427,23053,1
11428,23056,0
11429,23059,1
11430,23060,1
11431,23061,0
11432,23063,0
11433,23064,0
11434,23066,1
11435,23069,0
11436,23072,0
11437,23075,0
11438,23076,1
11439,23077,0
11440,23081,0
11441,23082,1
11442,23084,1
11443,23085,1
11444,23088,0
11445,23090,0
11446,23095,1
11447,23096,0
11448,23098,0
11449,23102,1
11450,23107,0
11451,23108,1
11452,23110,1
11453,23111,1
11454,23113,1
11455,23114,1
11456,23115,0
11457,23118,1
11458,23120,0
11459,23122,0
11460,23123,0
11461,23124,0
11462,23125,0
11463,23126,0
11464,23129,1
11465,23131,0
11466,23133,1
11467,23135,0
11468,23137,1
11469,23138,0
11470,23140,1
11471,23145,0
11472,23146,0
11473,23148,0
11474,23149,0
11475,23151,0
11476,23152,0
11477,23153,1
11478,23154,0
11479,23157,1
11480,23163,0
11481,23167,1
11482,23169,0
11483,23173,1
11484,23175,1
11485,23176,1
11486,23179,0
11487,23185,0
11488,23186,1
11489,23189,1
11490,23190,1
11491,23192,0
11492,23194,1
11493,23195,0
11494,23196,0
11495,23197,1
11496,23199,1
11497,23202,1
11498,23203,0
11499,23205,1
11500,23207,0
11501,23212,1
11502,23214,0
11503,23217,1
11504,23218,1
11505,23219,0
11506,23223,0
11507,23225,0
11508,23227,1
11509,23228,1
11510,23229,0
11511,23234,1
11512,23235,0
11513,23237,0
11514,23238,0
11515,23240,1
11516,23242,1
11517,23243,0
11518,23244,0
11519,23245,1
11520,23247,0
11521,23248,0
11522,23249,0
11523,23251,1
11524,23252,0
11525,23255,0
11526,23256,0
11527,23257,1
11528,23261,1
11529,23264,0
11530,23265,1
11531,23266,0
11532,23271,1
11533,23272,1
11534,23275,1
11535,23276,1
11536,23277,1
11537,23280,0
11538,23281,1
11539,23282,0
11540,23283,1
11541,23284,0
11542,23285,0
11543,23286,1
11544,23288,1
11545,23291,1
11546,23292,1
11547,23293,0
11548,23294,1
11549,23299,1
11550,23301,1
11551,23303,0
11552,23306,1
11553,23307,0
11554,23308,1
11555,23311,1
11556,23313,0
11557,23316,0
11558,23317,1
11559,23319,0
11560,23322,0
11561,23323,0
11562,23324,1
11563,23325,1
11564,23326,1
11565,23327,0
11566,23328,0
11567,23329,1
11568,23330,1
11569,23332,1
11570,23334,1
11571,23335,1
11572,23337,0
11573,23339,0
11574,23340,0
11575,23343,1
11576,23344,0
11577,23347,1
11578,23349,0
11579,23353,1
11580,23355,1
11581,23356,1
11582,23357,1
11583,23358,1
11584,23359,0
11585,23361,1
11586,23362,1
11587,23363,0
11588,23365,0
11589,23366,1
11590,23367,1
11591,23373,1
11592,23375,0
11593,23376,0
11594,23378,0
11595,23382,0
11596,23383,1
11597,23384,1
11598,23386,0
11599,23389,0
11600,23390,1
11601,23391,1
11602,23392,1
11603,23395,1
11604,23401,1
11605,23403,1
11606,23405,0
11607,23409,1
11608,23413,0
11609,23416,1
11610,23417,0
11611,23421,0
11612,23423,1
11613,23424,0
11614,23426,1
11615,23431,1
11616,23434,1
11617,23435,1
11618,23437,0
11619,23440,0
11620,23445,0
11621,23446,0
11622,23448,1
11623,23452,1
11624,23455,0
11625,23456,0
11626,23457,0
11627,23458,1
11628,23462,1
11629,23466,0
11630,23467,0
11631,23468,0
11632,23471,0
11633,23472,1
11634,23473,0
11635,23474,1
11636,23475,1
11637,23477,0
11638,23479,1
11639,23483,1
11640,23485,1
11641,23486,1
11642,23487,1
11643,23488,0
11644,23489,0
11645,23493,0
11646,23495,0
11647,23496,1
11648,23498,0
11649,23499,1
11650,23500,0
11651,23506,1
11652,23507,0
11653,23509,0
11654,23511,0
11655,23512,0
11656,23516,1
11657,23517,1
11658,23519,1
11659,23520,0
11660,23521,1
11661,23526,1
11662,23528,1
11663,23530,0
11664,23531,0
11665,23535,0
11666,23536,0
11667,23537,0
11668,23539,1
11669,23540,0
11670,23543,1
11671,23547,1
11672,23548,0
11673,23555,1
11674,23556,1
11675,23558,1
11676,23560,0
11677,23562,1
11678,23564,0
11679,23565,1
11680,23567,0
11681,23574,0
11682,23575,1
11683,23580,1
11684,23582,1
11685,23583,0
11686,23584,0
11687,23585,1
11688,23587,0
11689,23588,0
11690,23589,1
11691,23591,0
11692,23592,1
