ЧЛВК_ИД,Тип_воина,Предводитель_ИД,Здоровье,Броня,Оружие
81205,PitFiend,25654,62,55,25
81209,MightyGorgon,28211,56,82,95
81214,FireElemental,13745,41,9,16
81225,Thunderbird,31567,17,55,59
81232,Giant,67775,66,69,58
81250,DendroidSoldier,99974,89,99,45
81276,IronGolem,14305,44,67,10
81282,StoneGargoyle,72172,50,60,27
81289,Cavalier,12288,53,39,50
81302,Enchanter,3164,11,7,49
81315,GreaterBasilisk,82427,67,56,67
81325,Lich,75144,58,97,72
81338,GoldGolem,53991,28,54,69
81344,WaterElemental,29301,25,78,73
81364,PowerLich,21773,63,47,55
81383,HarpyHag,86466,64,60,40
81412,MightyGorgon,16297,33,16,43
81422,Troll,79637,83,45,65
81423,WaterElemental,66141,18,91,24
81426,GoldGolem,90766,39,64,19
81453,WaterElemental,94711,40,48,65
81456,Behemoth,31574,40,73,27
81485,WarUnicorn,81401,53,83,79
81492,Scorpicore,48091,25,55,92
81504,Efreet,77648,8,27,93
81512,RustDragon,70785,32,99,69
81516,HornedDemon,74262,33,94,97
81517,EarthElemental,96766,78,99,82
81535,Griffin,96171,30,3,7
81539,NagaQueen,98184,64,72,66
81550,FireElemental,90428,42,6,6
81569,Pixie,30863,30,13,15
81581,WalkingDead,91346,28,58,93
81587,Mage,3725,100,41,53
81593,Firebird,97228,12,80,10
81599,Marksman,59080,26,28,32
81605,RoyalGriffin,49373,8,9,9
81617,AzureDragon,3877,47,73,68
81625,Swordsman,50986,7,26,74
81630,Unicorn,484,55,27,65
81635,DreadKnight,29997,81,83,85
81638,HellHound,6995,20,56,75
81659,Nomad,19098,85,17,38
81692,SerpentFly,39759,36,90,57
81707,Centaur,21904,76,49,5
81726,Cavalier,536,54,64,98
81730,MasterGenie,80758,41,27,100
81750,OgreMage,90165,88,83,1
81756,AirElemental,18757,45,13,30
81759,Wight,25010,92,64,12
81765,Peasant,42540,28,76,98
81774,HarpyHag,5623,88,66,30
81776,RoyalGriffin,29606,93,55,9
81791,Unicorn,74047,76,9,63
81797,GreenDragon,12510,87,80,70
81800,Halberdier,41444,23,17,6
81815,GoldGolem,97199,32,28,44
81831,WolfRider,78009,35,40,98
81832,Monk,86549,79,54,71
81836,Ogre,82861,60,63,43
81841,Basilisk,99919,5,41,28
81851,BlackKnight,58610,66,77,57
81854,Dwarf,47714,86,54,26
81858,Monk,174,3,36,54
81874,MagmaElemental,82169,32,60,88
81900,Archer,24541,28,42,32
81906,SerpentFly,75817,29,84,69
81916,AzureDragon,94773,43,41,98
81959,Efreet,33092,72,54,3
81963,NagaQueen,38260,70,82,74
81968,Lizardman,66159,52,60,1
81980,Wraith,23560,41,23,97
81983,Lizardman,87014,45,52,12
81984,Firebird,10621,22,84,44
81996,SilverPegasus,89913,53,8,2
82001,CrystalDragon,15606,58,99,44
82028,Pixie,86359,47,12,13
82044,StoneGolem,86599,29,6,69
82051,Thunderbird,40883,60,19,80
82057,EnergyElemental,71880,28,74,42
82082,EarthElemental,78908,52,54,46
82113,ObsidianGargoyle,14475,12,38,45
82134,IceElemental,65596,7,79,100
82140,SilverPegasus,74475,75,67,86
82142,Cyclops,50865,7,82,15
82143,Sharpshooter,68494,72,72,90
82149,RoyalGriffin,60685,33,66,64
82155,Thunderbird,36809,46,31,56
82159,Orc,74047,8,80,78
82165,WoodElf,66526,58,62,37
82177,HellHound,15440,12,97,87
82197,Basilisk,32453,22,22,6
82217,Magog,31345,28,40,15
82243,Gog,64377,85,46,13
82275,Mummy,22662,52,17,63
82276,CrystalDragon,38259,88,21,96
82280,Archer,61847,30,13,4
82309,RoyalGriffin,36664,7,100,89
82343,Harpy,83423,8,71,46
82370,Monk,20426,61,12,79
82396,Familiar,47360,63,98,60
82397,IceElemental,46273,17,22,93
82426,EvilEye,69955,63,77,29
82447,MasterGremlin,5314,84,11,59
82459,Archer,20860,46,16,65
82461,Efreet,52657,88,21,27
82479,Mummy,70012,11,26,36
82481,Zealot,66719,97,71,64
82506,FireElemental,92562,53,45,61
82522,VampireLord,88905,1,73,6
82526,Cavalier,75260,90,99,55
82543,RustDragon,2860,34,28,94
82545,IceElemental,90244,43,34,17
82547,Demon,83335,88,40,19
82548,Titan,14731,4,21,91
82551,Lich,53161,23,69,7
82560,Monk,45783,85,82,47
82564,IceElemental,43314,16,32,92
82568,Peasant,35305,37,81,40
82573,AirElemental,78392,48,68,36
82597,Genie,12807,25,3,5
82602,Rogue,41446,28,14,36
82613,WyvernMonarch,96862,12,34,47
82619,Wraith,47451,91,85,57
82634,StoneGolem,47746,95,79,90
82636,SerpentFly,24754,99,91,73
82646,WarUnicorn,64400,34,86,80
82648,ObsidianGargoyle,53084,73,90,56
82675,BattleDwarf,51938,77,39,8
82688,EnergyElemental,60576,51,88,81
82710,Giant,98963,59,2,5
82711,MinotaurKing,3305,91,94,75
82713,Monk,59922,66,78,67
82724,BoneDragon,84856,92,67,27
82726,GreaterBasilisk,75817,60,10,62
82734,AirElemental,7612,32,72,77
82756,Cyclops,843,55,80,36
82765,EvilEye,26139,16,90,32
82770,Pikeman,9397,26,88,45
82772,Familiar,35810,88,98,72
82780,GrandElf,45157,89,42,86
82784,WarUnicorn,4417,92,69,59
82803,Archangel,77950,85,71,75
82826,WolfRider,25382,36,37,95
82827,FaerieDragon,46239,49,13,46
82829,Boar,83752,81,85,73
82844,Wyvern,18890,29,3,76
82853,Wraith,24024,26,29,60
82855,Skeleton,35649,7,96,76
82880,FireElemental,59156,16,20,97
82881,OrcChieftain,86357,78,62,14
82883,Troglodyte,55415,13,45,32
82889,Harpy,33987,9,96,8
82890,Unicorn,49824,20,23,97
82915,DendroidSoldier,16619,61,81,9
82925,OrcChieftain,10676,63,18,77
82938,Scorpicore,42996,51,85,100
82943,BlackKnight,34615,53,67,64
82975,SkeletonWarrior,58847,9,42,20
82981,InfernalTroglodyte,75656,14,29,41
83008,FireElemental,17277,74,24,86
83015,Titan,38106,65,91,93
83030,SerpentFly,73725,96,88,72
83032,Cerberus,83119,13,7,73
83041,Genie,43616,62,7,79
83043,Manticore,9570,88,67,39
83045,Firebird,98001,97,10,11
83047,DreadKnight,17277,52,64,4
83061,MagicElemental,15155,61,11,95
83070,Cyclops,43299,42,31,55
83072,Vampire,31825,83,95,13
83086,Monk,23274,57,57,20
83092,Minotaur,7624,69,65,32
83110,HornedDemon,28073,100,69,13
83118,Skeleton,45897,56,38,86
83138,Magog,51649,26,5,49
83151,Nomad,97228,53,7,39
83169,RedDragon,40654,22,30,91
83173,MedusaQueen,63923,42,33,78
83177,MagicElemental,39513,11,86,32
83182,Gorgon,66648,100,43,49
83217,Marksman,55848,92,5,43
83220,Champion,73685,18,75,96
83249,Skeleton,84736,60,9,68
83252,Pegasus,71232,65,34,63
83276,Archangel,40416,95,34,68
83295,Scorpicore,48154,38,72,78
83308,EnergyElemental,39877,45,99,26
83319,NagaQueen,69955,66,100,22
83326,Magog,95005,83,3,79
83344,AirElemental,66141,72,89,15
83358,BlackKnight,93647,62,76,54
83361,Pikeman,71450,11,91,62
83383,Unicorn,30013,62,74,97
83384,NagaQueen,65981,6,99,76
83398,PitLord,67333,72,41,47
83399,Cerberus,31834,43,21,29
83400,Gremlin,90717,35,96,91
83409,OrcChieftain,60658,86,10,100
83412,VampireLord,76368,91,10,32
83414,GreenDragon,14638,21,3,57
83415,Champion,65802,94,58,100
83421,Troglodyte,80502,5,70,54
83427,RedDragon,15259,17,82,53
83431,WarUnicorn,75390,19,41,62
83437,HellHound,80409,77,85,100
83446,Naga,68033,18,68,25
83458,VampireLord,23695,89,59,30
83461,Zealot,58173,55,62,37
83471,Boar,49821,39,89,32
83472,MedusaQueen,24295,65,90,92
83483,Magog,73297,84,43,29
83502,WoodElf,50396,56,64,9
83510,Archangel,16270,75,72,59
83527,StoneGolem,23044,45,75,78
83529,GnollMarauder,80936,52,32,4
83534,IceElemental,75260,79,11,73
83544,Wight,4523,88,18,19
83565,Monk,94624,47,48,11
83567,Medusa,48741,32,6,34
83591,WolfRaider,10502,16,76,85
83602,Wight,20532,52,15,47
83605,Demon,23552,11,4,14
83621,Familiar,41858,79,89,100
83636,Peasant,32449,91,98,89
83647,StoneGolem,98827,16,8,11
83648,Basilisk,47070,75,34,46
83653,BattleDwarf,54648,96,96,35
83659,Archangel,1666,69,75,23
83660,Ogre,50796,6,68,36
83664,InfernalTroglodyte,24760,83,11,54
83668,EfreetSultan,12076,39,20,71
83675,GnollMarauder,28628,45,10,12
83681,DendroidSoldier,59084,92,33,80
83682,DragonFly,95711,30,89,28
83683,Pikeman,54685,6,61,39
83686,Wraith,42772,74,80,90
83689,Hydra,26700,63,68,76
83704,Devil,59892,81,97,17
83705,Genie,21057,90,41,4
83714,Harpy,91643,63,41,67
83734,DendroidGuard,7616,12,2,97
83745,Cavalier,52467,35,66,97
83750,PitLord,18757,85,50,17
83755,MinotaurKing,54682,48,67,94
83763,OrcChieftain,54905,38,92,38
83787,Zealot,17043,47,77,32
83788,Sprite,38365,27,94,91
83793,Gorgon,92562,82,18,80
83798,PowerLich,92682,62,29,26
83844,Cerberus,89658,83,38,50
83854,Lich,32456,98,91,18
83874,WoodElf,68669,28,88,12
83877,Gremlin,76101,9,77,25
83883,Manticore,8879,37,76,86
83889,SilverPegasus,33529,51,60,78
83890,Troglodyte,73880,76,100,67
83903,Manticore,9456,92,43,15
83933,Archer,93545,71,32,12
83945,NagaQueen,79432,99,21,83
83952,Minotaur,11408,93,63,39
83981,Pixie,76880,61,63,20
83987,RoyalGriffin,20902,48,2,46
83988,WolfRider,19534,11,6,18
83992,Peasant,79894,85,36,88
83997,EfreetSultan,29706,83,85,86
84001,Monk,55678,26,39,23
84011,DendroidSoldier,73297,84,43,16
84018,MagmaElemental,37433,13,48,35
84026,GnollMarauder,76804,37,13,78
84035,SilverPegasus,57655,22,42,63
84046,Wyvern,55077,61,80,95
84051,Gorgon,23044,8,99,45
84077,InfernalTroglodyte,1559,6,59,69
84080,Hydra,83419,11,37,73
84083,Behemoth,22172,17,62,22
84086,Halfling,3801,27,78,79
84093,Marksman,32449,12,19,73
84138,PowerLich,22593,54,66,100
84172,PowerLich,65167,13,70,98
84174,RustDragon,20545,32,94,36
84177,OgreMage,18559,80,79,71
84181,FaerieDragon,78957,3,26,97
84194,IronGolem,76101,3,37,93
84202,ChaosHydra,77648,17,36,59
84204,EvilEye,44640,60,34,75
84217,EvilEye,28666,9,27,94
84253,CrystalDragon,33073,50,75,54
84285,RustDragon,6240,29,96,7
84289,Lizardman,13533,21,26,49
84297,RustDragon,21268,29,10,8
84320,Minotaur,67424,35,20,64
84324,Zombie,81148,100,84,75
84336,Skeleton,51596,70,36,72
84344,Archer,58047,87,50,8
84356,Harpy,22818,41,60,98
84377,Griffin,5396,64,24,51
84379,CrystalDragon,25010,36,57,80
84390,BoneDragon,68474,70,41,57
84391,BattleDwarf,79033,80,2,69
84402,Griffin,68017,78,13,48
84411,Giant,4023,34,27,66
84412,Angel,30965,82,84,58
84418,Gremlin,59066,3,10,39
84425,AncientBehemoth,19423,53,93,56
84427,Gremlin,37160,23,11,4
84443,Goblin,72716,42,74,50
84460,PowerLich,59567,28,67,75
84470,ArchMage,43299,46,20,4
84477,Crusader,97649,4,79,40
84484,Zealot,13058,75,4,45
84487,AncientBehemoth,34,25,82,75
84489,RustDragon,99797,57,100,95
84491,Wight,1569,52,5,93
84500,LizardWarrior,8102,75,84,61
84515,RedDragon,52610,46,5,24
84542,Basilisk,30236,26,69,4
84548,MightyGorgon,92235,18,36,32
84556,NagaQueen,7878,33,95,72
84573,Minotaur,46132,55,4,44
84574,Monk,9351,38,85,72
84585,SerpentFly,21701,14,56,75
84589,Vampire,35309,97,16,26
84609,Gremlin,79893,57,100,58
84613,Mummy,88867,53,50,74
84617,Orc,40209,56,34,87
84623,BlackKnight,9565,19,47,43
84632,Genie,47472,9,65,70
84640,CyclopsKing,66526,56,28,88
84677,BlackDragon,57673,41,60,38
84682,Archangel,7965,84,68,61
84684,Phoenix,57048,17,49,98
84720,GnollMarauder,14988,79,90,3
84728,EarthElemental,43189,88,25,55
84744,Medusa,36719,1,7,88
84748,NagaQueen,2270,88,81,99
84814,Mage,22611,11,67,78
84836,WyvernMonarch,36719,13,78,85
84844,HarpyHag,39510,55,66,90
84862,WaterElemental,28946,79,55,74
84870,Zealot,88744,52,63,5
84926,DreadKnight,75257,71,12,71
84928,Ogre,70838,69,49,38
84937,Genie,88867,100,23,64
84939,IceElemental,793,34,29,51
84953,EarthElemental,7246,24,37,37
84956,Magog,46407,91,69,76
84962,Mummy,76072,7,100,23
84996,Halberdier,89128,70,23,72
85003,DreadKnight,91750,91,89,96
85004,Magog,94624,84,76,9
85008,Familiar,28732,80,4,9
85011,PowerLich,66650,51,1,22
85050,RedDragon,75254,84,11,31
85079,WaterElemental,88867,53,47,28
85109,DiamondGolem,65802,90,44,57
85114,HellHound,38117,37,25,32
85116,Halfling,59647,54,58,10
85125,Unicorn,57423,70,50,2
85133,Basilisk,44640,72,31,66
85135,DendroidGuard,99490,84,49,6
85142,EvilEye,79996,22,1,53
85158,Archer,64377,75,90,29
85163,PowerLich,44347,92,40,43
85175,CentaurCaptain,13985,95,11,25
85187,ArchDevil,15542,31,17,77
85195,Gnoll,81514,62,21,79
85214,RedDragon,84125,45,81,42
85217,WolfRider,52238,100,62,91
85219,CyclopsKing,69697,66,55,23
85230,Archangel,41911,19,99,97
85231,Lich,57777,73,24,31
85239,Zealot,40115,45,36,65
85243,Swordsman,14459,24,49,89
85264,DragonFly,1509,1,95,50
85269,MasterGremlin,65238,43,97,73
85271,Mage,87235,78,69,74
85283,Lich,76554,41,28,2
85301,Halfling,79233,83,47,83
85318,Zealot,28946,34,25,11
85323,AzureDragon,35705,32,69,23
85332,Orc,73566,62,40,94
85334,ObsidianGargoyle,79233,25,83,95
85335,Gnoll,69549,87,26,19
85340,Wraith,66920,81,44,91
85346,Centaur,38281,100,51,43
85366,PitLord,35348,59,39,97
85381,Marksman,22150,24,55,29
85422,ArchMage,32396,62,64,42
85431,Griffin,90404,70,85,49
85448,Vampire,29019,8,39,64
85480,GhostDragon,35810,8,10,88
85490,ArchMage,97456,9,66,79
85504,MinotaurKing,84389,50,50,39
85507,Efreet,75230,71,75,88
85510,PitLord,793,49,3,42
85512,Crusader,32332,51,12,31
85530,NagaQueen,58664,20,41,62
85550,WarUnicorn,79893,8,98,93
85558,Pixie,53608,16,33,100
85561,Cavalier,77676,64,29,45
85564,Imp,26667,21,90,66
85591,EfreetSultan,74441,20,34,51
85592,WarUnicorn,40381,30,11,93
85605,BlackKnight,67315,82,77,24
85619,Demon,67669,71,100,44
85621,LizardWarrior,18976,32,78,4
85632,Gorgon,78436,1,24,70
85638,CrystalDragon,74121,74,63,29
85645,Pixie,18976,49,49,10
85663,Firebird,26472,30,36,100
85665,WarUnicorn,18930,56,73,66
85672,EvilEye,18844,2,51,34
85679,Zealot,4031,80,74,51
85688,PitLord,81222,31,100,42
85697,EarthElemental,52232,7,8,20
85721,Medusa,40381,60,70,58
85723,PitFiend,42068,2,47,29
85724,Halfling,16804,100,12,2
85727,GoldGolem,63166,80,63,33
85728,MagicElemental,9498,25,99,75
85737,InfernalTroglodyte,49264,34,14,13
85742,Wyvern,85181,41,17,12
85756,GoldGolem,61730,39,18,52
85783,WolfRaider,33208,46,18,39
85788,Gnoll,67776,55,77,8
85791,Sharpshooter,29574,30,59,56
85797,Minotaur,84050,53,12,93
85802,Demon,74941,86,7,90
85822,IronGolem,55005,66,58,11
85829,Mummy,24885,72,11,36
85852,Halberdier,80338,20,90,46
85855,WolfRaider,18104,88,68,21
85860,Harpy,84481,15,20,97
85866,Peasant,53473,83,73,87
85867,Demon,76880,16,76,63
85890,Mummy,72929,27,99,91
85903,Ogre,13745,70,35,45
85908,Angel,52467,70,90,50
85925,SerpentFly,24086,68,94,49
85941,Hobgoblin,73685,63,19,46
85952,IronGolem,51528,74,58,95
85954,Naga,8359,6,73,96
85958,MinotaurKing,90710,92,62,91
85964,WoodElf,97585,2,45,74
86004,Beholder,93497,72,11,76
86008,EfreetSultan,19292,23,79,8
86026,Wight,26802,47,70,64
86035,WarUnicorn,52756,95,42,24
86054,HornedDemon,40434,23,11,73
86062,BlackKnight,28598,53,21,15
86064,DreadKnight,7246,64,100,73
86067,AncientBehemoth,8337,67,72,29
86076,Cerberus,80312,42,52,44
86080,PsychicElemental,17744,90,39,40
86084,EarthElemental,5925,33,94,80
86086,IronGolem,47714,33,89,23
86089,OgreMage,5441,19,12,100
86094,Zombie,93199,8,73,13
86106,HarpyHag,52610,35,62,25
86109,RoyalGriffin,72684,99,45,3
86111,Crusader,42068,58,35,33
86117,GoldGolem,70150,3,56,58
86134,Orc,85103,31,71,25
86136,WoodElf,61445,12,11,84
86138,ObsidianGargoyle,24791,64,29,75
86147,StormElemental,17646,85,5,31
86165,Cavalier,29714,40,84,3
86168,Zombie,28496,19,44,63
86186,Unicorn,21418,89,50,62
86189,Nomad,1752,85,1,39
86212,Magog,2718,49,23,1
86225,WarUnicorn,22966,85,49,43
86228,Behemoth,15764,1,7,35
86244,SerpentFly,46114,81,73,57
86267,DiamondGolem,80409,84,6,65
86301,NagaQueen,73746,13,23,98
86307,Goblin,18223,75,9,39
86319,RoyalGriffin,97575,72,65,46
86326,Gog,90934,94,68,10
86336,Unicorn,7585,13,10,17
86345,Sharpshooter,43130,79,18,21
86353,Swordsman,20386,49,94,80
86360,Goblin,13269,23,13,8
86377,DreadKnight,49399,89,29,58
86381,Champion,48376,72,66,81
86415,Gnoll,7422,61,87,32
86419,Crusader,75952,96,19,91
86422,EarthElemental,88440,43,12,13
86429,Skeleton,87739,75,9,29
86436,WolfRaider,81030,8,64,94
86453,Rogue,40248,45,7,32
86454,SkeletonWarrior,7009,90,23,48
86475,Swordsman,96822,96,61,75
86494,Marksman,94978,83,21,60
86507,Beholder,72366,52,43,50
86508,Centaur,38921,70,14,49
86509,HarpyHag,48913,80,9,58
86517,SilverPegasus,24543,77,49,60
86540,Wight,23044,6,7,21
86546,WolfRider,29704,77,51,30
86550,ArchDevil,28983,55,86,27
86567,Familiar,15017,91,79,17
86577,GhostDragon,53552,42,55,83
86587,IceElemental,62327,92,41,31
86589,ObsidianGargoyle,23207,45,97,10
86610,Thunderbird,91898,13,46,60
86626,Gnoll,35168,33,11,73
86640,Demon,34271,100,99,79
86644,Gorgon,31605,16,35,68
86645,Gnoll,18466,46,20,19
86656,Crusader,39838,77,60,31
86661,HarpyHag,93033,81,77,44
86663,StoneGolem,64710,18,68,62
86665,VampireLord,74405,67,9,87
86668,Pegasus,67065,79,76,7
86685,RustDragon,94948,52,48,57
86699,WalkingDead,62630,33,98,59
86716,DiamondGolem,16256,17,35,25
86717,Beholder,9344,58,36,62
86737,Thunderbird,59628,99,10,52
86747,Archer,7029,30,40,28
86752,Gorgon,5880,19,98,4
86753,HarpyHag,98645,65,3,93
86757,Demon,66570,8,21,26
86763,MedusaQueen,4444,65,4,66
86764,Pikeman,62013,64,34,88
86774,PowerLich,28281,83,17,84
86784,PsychicElemental,55949,4,57,23
86787,HornedDemon,80389,83,75,55
86789,Pikeman,79468,56,41,81
86795,Vampire,8623,97,39,79
86799,FireElemental,96425,12,30,2
86809,CentaurCaptain,91641,35,59,22
86825,WarUnicorn,46828,77,38,27
86846,Troglodyte,43558,90,64,61
86850,OgreMage,72873,42,80,96
86853,Wyvern,55694,56,82,43
86866,Dwarf,96036,40,66,87
86888,ArchMage,96674,29,48,12
86935,Marksman,36043,26,100,98
86943,SilverPegasus,32196,42,87,23
86948,DendroidSoldier,50303,15,68,76
87003,PitLord,85254,74,7,90
87007,Efreet,7328,42,40,84
87011,Swordsman,71396,35,10,67
87020,Thunderbird,48397,2,73,2
87025,Nomad,58862,60,48,97
87030,NagaQueen,92886,76,2,76
87042,FireElemental,19423,35,100,72
87056,Angel,88216,100,69,29
87089,Orc,22427,54,28,11
87095,ArchMage,3240,54,35,70
87097,Pixie,64384,36,54,20
87107,Manticore,49663,25,44,31
87109,Manticore,96731,33,23,45
87111,Beholder,54770,10,98,3
87116,DendroidSoldier,25373,62,45,1
87130,OrcChieftain,4031,82,74,88
87141,Sharpshooter,16270,15,31,41
87143,Rogue,18466,66,87,99
87144,MasterGremlin,5314,13,10,66
87150,NagaQueen,97785,17,50,93
87165,Halfling,36109,54,16,91
87169,Monk,53814,83,92,38
87172,Gog,77021,31,83,12
87216,ObsidianGargoyle,61845,20,42,95
87218,Goblin,29142,77,56,18
87220,ArchMage,96674,46,20,62
87223,IronGolem,60374,97,97,32
87229,WarUnicorn,56440,28,19,33
87250,StoneGargoyle,1872,99,1,62
87254,Marksman,71628,57,98,16
87272,Sprite,52610,75,91,8
87283,Mage,75656,31,23,61
87294,MightyGorgon,7422,44,78,31
87297,InfernalTroglodyte,36057,91,93,4
87304,Familiar,1232,86,13,62
87321,Enchanter,65745,27,67,1
87345,EvilEye,76651,39,18,19
87347,WaterElemental,58447,15,49,47
87356,BlackDragon,54367,30,29,28
87361,Behemoth,9755,86,97,23
87373,GnollMarauder,55678,89,98,57
87396,Unicorn,90116,62,21,39
87398,MinotaurKing,18976,25,3,28
87404,AzureDragon,30955,80,66,7
87407,Familiar,60079,1,64,31
87419,PitFiend,63270,47,62,74
87444,Roc,2482,66,97,89
87474,Nomad,71413,30,81,54
87487,ChaosHydra,89913,89,30,54
87491,FaerieDragon,84890,58,72,81
87497,Troll,45775,21,33,49
87504,Efreet,4231,24,90,14
87518,WoodElf,18393,62,26,53
87522,Goblin,47934,7,41,3
87534,StoneGolem,87334,12,59,35
87580,GoldGolem,61616,33,25,53
87584,Marksman,95462,2,45,20
87593,PitLord,9841,56,97,76
87612,Troll,27808,10,24,61
87651,Efreet,41858,93,70,39
87710,Nomad,47305,22,50,60
87742,Ogre,90672,27,42,38
87752,Gorgon,50767,20,94,96
87760,Phoenix,24791,91,13,69
87764,InfernalTroglodyte,84188,24,12,24
87788,Efreet,44508,71,22,28
87800,InfernalTroglodyte,56725,1,52,25
87817,Cerberus,166,80,33,93
87836,ArchMage,11658,19,13,23
87840,Naga,29931,99,66,77
87846,WolfRider,71264,35,22,4
87882,Wight,9739,34,42,23
87887,SerpentFly,18930,13,64,59
87892,Efreet,59650,57,43,51
87898,ObsidianGargoyle,17557,19,86,90
87930,LizardWarrior,14238,34,52,18
87933,Efreet,9987,96,73,90
87935,RustDragon,17691,99,24,56
87937,Troglodyte,665,27,58,8
87959,SerpentFly,484,76,12,3
87973,WyvernMonarch,77100,61,30,7
87976,OrcChieftain,96462,43,7,77
87978,BlackDragon,38117,50,99,25
87990,Swordsman,97672,18,21,49
87995,CentaurCaptain,99084,49,50,60
88005,MagmaElemental,24059,99,57,33
88012,WarUnicorn,15963,35,83,38
88014,Dwarf,57917,4,22,25
88018,VampireLord,7724,73,1,12
88020,GreenDragon,9739,15,91,59
88026,Minotaur,97193,79,69,16
88050,StoneGargoyle,60257,49,70,11
88052,OgreMage,55944,75,74,28
88056,Devil,17666,41,76,28
88059,StormElemental,46835,27,89,34
88061,EvilEye,97193,16,89,32
88071,DiamondGolem,97021,92,31,11
88124,Genie,16619,98,22,48
88136,DreadKnight,13251,92,59,96
88139,Mummy,19976,54,56,100
88153,WarUnicorn,42733,39,11,32
88160,Basilisk,61498,66,17,56
88163,OrcChieftain,75269,65,10,60
88172,GrandElf,98566,92,98,44
88193,Roc,44898,32,62,14
88198,MagicElemental,62400,44,33,44
88199,Zombie,40229,51,30,86
88203,PsychicElemental,10316,86,42,13
88207,Giant,84338,89,92,97
88210,ArchMage,96220,68,41,85
88214,PitLord,92083,94,66,55
88225,EnergyElemental,3328,40,96,86
88230,Zombie,8268,54,20,1
88245,CrystalDragon,58461,55,51,67
88275,CyclopsKing,95544,87,7,68
88292,Unicorn,61088,55,41,74
88293,MagmaElemental,83335,10,30,2
88296,ArchDevil,70823,98,43,21
88299,Mummy,47599,40,79,37
88300,PitFiend,61739,61,99,66
88330,GhostDragon,57338,7,43,6
88336,Demon,13008,51,24,3
88363,StoneGolem,94136,76,97,80
88374,IceElemental,17679,5,92,29
88393,IceElemental,29704,56,53,97
88395,Hobgoblin,39988,96,61,45
88415,ArchMage,96397,96,43,31
88422,WolfRider,14475,56,33,48
88431,WolfRider,42154,81,74,18
88435,DreadKnight,22662,71,12,48
88458,EvilEye,43271,82,42,24
88495,Zombie,17388,30,51,70
88500,Zombie,40883,94,97,16
88515,Rogue,75412,36,39,60
88522,Hydra,30080,36,30,66
88544,AzureDragon,61220,88,44,18
88581,StoneGolem,27877,50,41,81
88595,Mummy,70666,13,70,83
88598,NagaQueen,45047,23,96,80
88599,Champion,97193,88,7,88
88649,PitLord,71032,51,22,99
88651,MinotaurKing,59818,45,83,56
88664,DiamondGolem,71132,20,33,82
88700,Thunderbird,64017,65,6,90
88720,Troglodyte,82813,76,2,84
88724,MagmaElemental,10949,81,22,82
88727,SerpentFly,84971,5,47,60
88729,Behemoth,41853,93,65,73
88736,Gorgon,60805,29,62,36
88743,Hydra,20103,21,96,64
88784,ChaosHydra,35076,29,15,61
88811,FireElemental,18941,26,43,33
88812,Pikeman,70991,4,27,89
88841,MasterGenie,9836,1,74,72
88872,GhostDragon,93629,5,99,49
88880,Zealot,16007,40,62,94
88904,Cyclops,70583,54,77,39
88911,Griffin,58053,36,9,40
88915,Naga,8621,83,95,53
88963,DreadKnight,92083,22,27,7
88968,BattleDwarf,42440,61,53,88
88975,Imp,75510,36,11,91
89031,WyvernMonarch,16858,1,62,89
89036,Zombie,19722,66,56,83
89040,AzureDragon,49774,2,29,59
